stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,total_pnl,mean_block_pnl,median_block_pnl,se_mean_block_pnl,positive_blocks,agg_trades,agg_active_days,agg_costs,agg_clipped,viable,pareto,cluster_mean_block_pnl,cluster_pnl_over_dd,cluster_cvar5_loss_usd,cluster_worst_loss_usd,cluster_agg_clipped,viable_neighbor_count,neighbor_ids,viable_neighbor_ids,stable_pareto,one_se,is_current,selected_candidate,candidate_fold_anchored_count,candidate_fold_rolling_count
0.2500000000,2.7500000000,188.0000000000,72960.0000000000,856.0000000000,188.0000000000,849.5145000000,7450.7245482992,634.9420000000,6815.7825482992,-6601.2100482993,18967.4979414401,-25568.7079897394,14.3691588785,0.7418246534,-3.0490309338,8000.4474229795,-0.8251051097,37.8085965842,38.8233600000,19107.8602489002,14356.9778964000,722.0000000000,39.0000000000,95.0000000000,-6601.2100482993,-733.4677831444,-613.3764769599,330.6206653964,2,856.0000000000,188.0000000000,7450.7245482992,19107.8602489001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,3.0000000000,188.0000000000,72960.0000000000,844.0000000000,188.0000000000,481.1645000000,7346.0211150992,625.8070000000,6720.2141150992,-6864.8566150993,18411.8708098401,-25276.7274249394,14.0995260664,0.7284119696,-3.1674387411,8298.4692597795,-0.8272437241,37.8084958400,38.8233600000,19334.8587905002,14431.2660224000,714.0000000000,29.0000000000,101.0000000000,-6864.8566150993,-762.7618461221,-706.9420769599,349.0359759136,2,844.0000000000,188.0000000000,7346.0211150992,19334.8587905002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,3.2500000000,188.0000000000,72960.0000000000,826.0000000000,188.0000000000,41.9089000000,7189.7436284593,612.9060000000,6576.8376284593,-7147.8347284593,17614.1894365601,-24762.0241650194,14.0435835351,0.7113388356,-3.3129559891,8645.1292580595,-0.8268048418,37.8211755505,38.8233600000,19414.7385865002,14431.2660224000,699.0000000000,20.0000000000,107.0000000000,-7147.8347284593,-794.2038587177,-747.2459949599,364.7332083791,2,826.0000000000,188.0000000000,7189.7436284593,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,3.5000000000,188.0000000000,72960.0000000000,823.0000000000,188.0000000000,254.2629000000,7163.7330921793,610.7430000000,6552.9900921793,-6909.4701921793,17765.3461493601,-24674.8163415394,14.0947752126,0.7199788604,-3.1312067907,8930.2729184595,-0.7737132174,37.8023924390,38.8233600000,19414.7385865002,14502.9606250800,697.0000000000,16.0000000000,110.0000000000,-6909.4701921793,-767.7189102421,-433.8955436599,378.8784047227,2,823.0000000000,188.0000000000,7163.7330921793,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,3.7500000000,188.0000000000,72960.0000000000,816.0000000000,188.0000000000,412.4331000000,7103.1523459393,605.8500000000,6497.3023459393,-6690.7192459393,17781.4124934001,-24472.1317393394,14.0931372549,0.7265984297,-2.9992028506,8699.5762204596,-0.7690856516,37.8153993766,38.8233600000,19414.7385865002,14535.5766250800,691.0000000000,14.0000000000,111.0000000000,-6690.7192459393,-743.4132495488,-498.7389487199,374.2713233601,2,816.0000000000,188.0000000000,7103.1523459393,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,4.0000000000,188.0000000000,72960.0000000000,813.0000000000,188.0000000000,652.8881000000,7077.1540597393,603.6170000000,6473.5370597393,-6424.2659597393,17942.0873344001,-24366.3532941394,14.1451414514,0.7363468434,-2.8282430316,8467.3887712595,-0.7587068615,37.8231348400,38.8233600000,19414.7385865002,14535.5766250800,688.0000000000,12.0000000000,113.0000000000,-6424.2659597393,-713.8073288599,-517.1665577199,368.5045041980,2,813.0000000000,188.0000000000,7077.1540597393,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,4.2500000000,188.0000000000,72960.0000000000,810.0000000000,188.0000000000,915.8507000000,7051.0765482593,601.3910000000,6449.6855482593,-6135.2258482593,18125.5531458801,-24260.7789941394,14.1975308642,0.7471134027,-2.6410316273,8394.4735494795,-0.7308648734,37.8100959132,38.8233600000,19414.7385865002,14535.5766250800,685.0000000000,9.0000000000,116.0000000000,-6135.2258482593,-681.6917609177,-448.7402457199,374.3460058720,2,810.0000000000,188.0000000000,7051.0765482593,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,4.5000000000,188.0000000000,72960.0000000000,806.0000000000,188.0000000000,1098.7307000000,7016.3829308993,598.5770000000,6417.8059308993,-5917.6522308993,18241.5952698801,-24159.2475007794,14.1439205955,0.7550564342,-2.5080067586,8219.3240421196,-0.7199682359,37.8100959132,38.8233600000,19414.7385865002,14566.9576110800,682.0000000000,8.0000000000,116.0000000000,-5917.6522308993,-657.5169145444,-459.3267357199,371.5725384759,2,806.0000000000,188.0000000000,7016.3829308993,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,4.7500000000,188.0000000000,72960.0000000000,802.0000000000,188.0000000000,532.8430000000,6981.6052016393,595.6440000000,6385.9612016393,-6448.7622016393,17605.1423925001,-24053.9045941394,14.0897755611,0.7319037258,-2.8505900938,8008.9821354795,-0.8051912331,37.8100959132,38.8233600000,19414.7385865002,14566.9576110800,679.0000000000,5.0000000000,118.0000000000,-6448.7622016393,-716.5291335155,-479.4427117199,317.4257259137,2,802.0000000000,188.0000000000,6981.6052016393,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,5.0000000000,188.0000000000,72960.0000000000,801.0000000000,188.0000000000,229.6830000000,6972.8387613193,594.8880000000,6377.9507613193,-6743.1557613193,17274.9911085001,-24018.1468698194,14.1073657928,0.7192474591,-3.0293801545,8326.3710951595,-0.8098553000,37.8100959132,38.8233600000,19414.7385865002,14566.9576110800,678.0000000000,3.0000000000,120.0000000000,-6743.1557613193,-749.2395290355,-456.4473117199,330.4981418912,2,801.0000000000,188.0000000000,6972.8387613193,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,5.2500000000,188.0000000000,72960.0000000000,801.0000000000,188.0000000000,304.9330000000,6972.8440113193,594.8880000000,6377.9560113193,-6667.9110113193,17350.2358585001,-24018.1468698194,14.1073657928,0.7223802882,-2.9773675784,8274.1217451595,-0.8058753807,37.8100959132,38.8233600000,19414.7385865002,14566.9576110800,678.0000000000,3.0000000000,120.0000000000,-6667.9110113193,-740.8790012577,-433.4519117199,330.2675831478,2,801.0000000000,188.0000000000,6972.8440113193,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,5.5000000000,188.0000000000,72960.0000000000,801.0000000000,188.0000000000,380.1830000000,6972.8492613193,594.8880000000,6377.9612613193,-6592.6662613193,17425.4806085001,-24018.1468698194,14.1073657928,0.7255131174,-2.9252272906,8221.8723951595,-0.8018448772,37.8100959132,38.8233600000,19414.7385865002,14566.9576110800,678.0000000000,3.0000000000,120.0000000000,-6592.6662613193,-732.5184734799,-410.4565117199,330.1475099206,2,801.0000000000,188.0000000000,6972.8492613193,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,5.7500000000,188.0000000000,72960.0000000000,801.0000000000,188.0000000000,455.4330000000,6972.8545113193,594.8880000000,6377.9665113193,-6517.4215113193,17500.7253585001,-24018.1468698194,14.1073657928,0.7286459465,-2.8730133022,8169.6230451595,-0.7977628191,37.8100959132,38.8233600000,19414.7385865002,14566.9576110800,678.0000000000,3.0000000000,120.0000000000,-6517.4215113193,-724.1579457021,-387.4611117199,330.1380427623,2,801.0000000000,188.0000000000,6972.8545113193,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,6.0000000000,188.0000000000,72960.0000000000,800.0000000000,188.0000000000,555.9330000000,6964.1988093193,594.1810000000,6370.0178093193,-6408.2658093193,17575.9701085001,-23984.2359178194,14.1250000000,0.7328134266,-2.8005022903,8083.4627431596,-0.7927624600,37.8236206110,38.8233600000,19414.7385865002,14566.9576110800,677.0000000000,3.0000000000,120.0000000000,-6408.2658093193,-712.0295343688,-385.2937659599,330.1416749834,2,800.0000000000,188.0000000000,6964.1988093193,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,6.2500000000,188.0000000000,72960.0000000000,800.0000000000,188.0000000000,631.1830000000,6964.2040593193,594.1810000000,6370.0230593193,-6333.0210593193,17651.2148585001,-23984.2359178194,14.1250000000,0.7359506852,-2.7482376593,8031.2133931596,-0.7885509635,37.8236206110,38.8233600000,19414.7385865002,14566.9576110800,677.0000000000,3.0000000000,120.0000000000,-6333.0210593193,-703.6690065910,-385.2937659599,330.4159663414,2,800.0000000000,188.0000000000,6964.2040593193,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,6.5000000000,188.0000000000,72960.0000000000,799.0000000000,188.0000000000,731.6830000000,6955.5719913193,593.4740000000,6362.0979913193,-6223.8889913193,17726.4596085001,-23950.3485998194,14.1426783479,0.7401336784,-2.6753691755,7945.0767251596,-0.7833642401,37.8236206110,38.8233600000,19414.7385865002,14566.9576110800,676.0000000000,3.0000000000,120.0000000000,-6223.8889913193,-691.5432212577,-385.2937659599,330.8709428666,2,799.0000000000,188.0000000000,6955.5719913193,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,6.7500000000,188.0000000000,72960.0000000000,797.0000000000,188.0000000000,683.3630000000,6938.3620593193,592.1370000000,6346.2250593193,-6254.9990593193,17661.4763625001,-23916.4754218194,14.0526976161,0.7384648470,-2.6915399517,7858.9541971596,-0.7959073055,37.8236206110,38.8233600000,19414.7385865002,14566.9576110800,675.0000000000,2.0000000000,120.0000000000,-6254.9990593193,-694.9998954799,-435.7075077199,329.7084450175,2,797.0000000000,188.0000000000,6938.3620593193,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,7.0000000000,188.0000000000,72960.0000000000,797.0000000000,188.0000000000,735.6130000000,6938.3627093193,592.1370000000,6346.2257093193,-6202.7497093193,17713.7257125001,-23916.4754218194,14.0526976161,0.7406495063,-2.6536356486,7806.7048471596,-0.7945413373,37.8236206110,38.8233600000,19414.7385865002,14566.9576110800,675.0000000000,2.0000000000,120.0000000000,-6202.7497093193,-689.1944121466,-435.7075077199,330.0986861743,2,797.0000000000,188.0000000000,6938.3627093193,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,7.2500000000,188.0000000000,72960.0000000000,796.0000000000,188.0000000000,813.3630000000,6929.6701033193,591.4230000000,6338.2471033193,-6116.3071033193,17765.9750625001,-23882.2821658194,14.0703517588,0.7438977121,-2.5936077759,7720.2622411596,-0.7922408478,37.8236206110,38.8233600000,19414.7385865002,14566.9576110800,674.0000000000,2.0000000000,120.0000000000,-6116.3071033193,-679.5896781466,-402.1224919799,330.9669792109,2,796.0000000000,188.0000000000,6929.6701033193,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,7.5000000000,188.0000000000,72960.0000000000,796.0000000000,188.0000000000,865.6130000000,6929.6707533193,591.4230000000,6338.2477533193,-6064.0577533193,17818.2244125001,-23882.2821658194,14.0703517588,0.7460854992,-2.5557298175,7668.0128911596,-0.7908251902,37.8236206110,38.8233600000,19414.7385865002,14566.9576110800,674.0000000000,2.0000000000,120.0000000000,-6064.0577533193,-673.7841948133,-385.2937659599,331.6256213653,2,796.0000000000,188.0000000000,6929.6707533193,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,7.7500000000,188.0000000000,72960.0000000000,796.0000000000,188.0000000000,917.8630000000,6929.6714033193,591.4230000000,6338.2484033193,-6011.8084033193,17870.4737625001,-23882.2821658194,14.0703517588,0.7482732864,-2.5179219090,7615.7635411596,-0.7893901079,37.8236206110,38.8233600000,19414.7385865002,14566.9576110800,674.0000000000,2.0000000000,120.0000000000,-6011.8084033193,-667.9787114799,-385.2937659599,332.3843730342,2,796.0000000000,188.0000000000,6929.6714033193,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,8.0000000000,188.0000000000,72960.0000000000,796.0000000000,188.0000000000,970.1130000000,6929.6720533193,591.4230000000,6338.2490533193,-5959.5590533193,17922.7231125001,-23882.2821658194,14.0703517588,0.7504610735,-2.4802058903,7563.5141911596,-0.7879351982,37.8236206110,38.8233600000,19414.7385865002,14566.9576110800,674.0000000000,2.0000000000,120.0000000000,-5959.5590533193,-662.1732281466,-385.2937659599,333.2425504077,2,796.0000000000,188.0000000000,6929.6720533193,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,8.2500000000,188.0000000000,72960.0000000000,796.0000000000,188.0000000000,956.2130000000,6929.6859333193,591.4230000000,6338.2629333193,-5973.4729333193,17908.8092325001,-23882.2821658194,14.0703517588,0.7498784709,-2.4851653931,7577.4280711596,-0.7883245974,37.8236206110,38.8233600000,19414.7385865002,14566.9576110800,674.0000000000,1.0000000000,121.0000000000,-5973.4729333193,-663.7192148133,-385.2937659599,333.0043485234,2,796.0000000000,188.0000000000,6929.6859333193,19414.7385865002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,8.5000000000,188.0000000000,72960.0000000000,795.0000000000,188.0000000000,714.8580000000,6920.9387763193,590.6740000000,6330.2647763193,-6206.0807763193,17676.2013895001,-23882.2821658194,13.9622641509,0.7401387048,-2.6673651693,7810.0359141596,-0.7946289677,37.8236206110,38.8233600000,19539.7629505002,14566.9576110800,674.0000000000,1.0000000000,120.0000000000,-6206.0807763193,-689.5645307021,-435.7075077199,330.0707733862,2,795.0000000000,188.0000000000,6920.9387763193,19539.7629505002,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,8.7500000000,188.0000000000,72960.0000000000,795.0000000000,188.0000000000,742.6080000000,6920.9443263193,590.6740000000,6330.2703263193,-6178.3363263193,17703.9458395001,-23882.2821658194,13.9622641509,0.7413004217,-2.6459457800,7782.2914641596,-0.7938968047,37.8236206110,38.8233600000,19539.7629505002,14566.9576110800,674.0000000000,1.0000000000,120.0000000000,-6178.3363263193,-686.4818140355,-435.7075077199,330.3158450289,2,795.0000000000,188.0000000000,6920.9443263193,19539.7629505002,False,False,,,,,,0,,,False,False,False,False,0,0
