stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,block
0.5000000000,3.7500000000,21.0000000000,8190.0000000000,53.0000000000,21.0000000000,332.1574000000,464.6361786799,42.0490000000,422.5871786799,-132.4787786800,2215.2665534800,-2347.7453321600,32.0754716981,0.9435719126,-0.4440280029,1372.4459753000,-0.0965274999,67.8057106667,67.8120040000,1151.1978588800,1008.4093407000,36.0000000000,2.0000000000,15.0000000000,0
0.5000000000,4.0000000000,21.0000000000,8190.0000000000,53.0000000000,21.0000000000,332.1574000000,464.6361786799,42.0490000000,422.5871786799,-132.4787786799,2215.2665534800,-2347.7453321600,32.0754716981,0.9435719126,-0.4436330350,1372.4459753000,-0.0965274999,67.8057106667,67.8120040000,1151.1978588800,1008.4093407000,36.0000000000,1.0000000000,16.0000000000,0
0.5000000000,4.2500000000,21.0000000000,8190.0000000000,53.0000000000,21.0000000000,321.2689000000,464.6340009799,42.0490000000,422.5850009799,-143.3651009799,2204.3802311800,-2347.7453321600,32.0754716981,0.9389349863,-0.4841460761,1372.4459753000,-0.1044595587,67.8057106667,67.8120040000,1151.1978588800,1008.4093407000,36.0000000000,0.0000000000,17.0000000000,0
0.5000000000,4.5000000000,21.0000000000,8190.0000000000,53.0000000000,21.0000000000,321.2689000000,464.6340009799,42.0490000000,422.5850009799,-143.3651009799,2204.3802311800,-2347.7453321600,32.0754716981,0.9389349863,-0.4841460761,1372.4459753000,-0.1044595587,67.8057106667,67.8120040000,1151.1978588800,1008.4093407000,36.0000000000,0.0000000000,17.0000000000,0
0.5000000000,4.7500000000,21.0000000000,8190.0000000000,53.0000000000,21.0000000000,321.2689000000,464.6340009799,42.0490000000,422.5850009799,-143.3651009799,2204.3802311800,-2347.7453321600,32.0754716981,0.9389349863,-0.4841460761,1372.4459753000,-0.1044595587,67.8057106667,67.8120040000,1151.1978588800,1008.4093407000,36.0000000000,0.0000000000,17.0000000000,0
0.5000000000,5.0000000000,21.0000000000,8190.0000000000,53.0000000000,21.0000000000,321.2689000000,464.6340009799,42.0490000000,422.5850009799,-143.3651009799,2204.3802311800,-2347.7453321600,32.0754716981,0.9389349863,-0.4841460761,1372.4459753000,-0.1044595587,67.8057106667,67.8120040000,1151.1978588800,1008.4093407000,36.0000000000,0.0000000000,17.0000000000,0
0.5000000000,5.2500000000,21.0000000000,8190.0000000000,53.0000000000,21.0000000000,321.2689000000,464.6340009799,42.0490000000,422.5850009799,-143.3651009799,2204.3802311800,-2347.7453321600,32.0754716981,0.9389349863,-0.4841460761,1372.4459753000,-0.1044595587,67.8057106667,67.8120040000,1151.1978588800,1008.4093407000,36.0000000000,0.0000000000,17.0000000000,0
0.5000000000,5.5000000000,21.0000000000,8190.0000000000,53.0000000000,21.0000000000,321.2689000000,464.6340009799,42.0490000000,422.5850009799,-143.3651009799,2204.3802311800,-2347.7453321600,32.0754716981,0.9389349863,-0.4841460761,1372.4459753000,-0.1044595587,67.8057106667,67.8120040000,1151.1978588800,1008.4093407000,36.0000000000,0.0000000000,17.0000000000,0
0.5000000000,5.7500000000,21.0000000000,8190.0000000000,53.0000000000,21.0000000000,321.2689000000,464.6340009799,42.0490000000,422.5850009799,-143.3651009799,2204.3802311800,-2347.7453321600,32.0754716981,0.9389349863,-0.4841460761,1372.4459753000,-0.1044595587,67.8057106667,67.8120040000,1151.1978588800,1008.4093407000,36.0000000000,0.0000000000,17.0000000000,0
0.5000000000,6.0000000000,21.0000000000,8190.0000000000,53.0000000000,21.0000000000,321.2689000000,464.6340009799,42.0490000000,422.5850009799,-143.3651009799,2204.3802311800,-2347.7453321600,32.0754716981,0.9389349863,-0.4841460761,1372.4459753000,-0.1044595587,67.8057106667,67.8120040000,1151.1978588800,1008.4093407000,36.0000000000,0.0000000000,17.0000000000,0
0.5000000000,6.2500000000,21.0000000000,8190.0000000000,53.0000000000,21.0000000000,321.2689000000,464.6340009799,42.0490000000,422.5850009799,-143.3651009799,2204.3802311800,-2347.7453321600,32.0754716981,0.9389349863,-0.4841460761,1372.4459753000,-0.1044595587,67.8057106667,67.8120040000,1151.1978588800,1008.4093407000,36.0000000000,0.0000000000,17.0000000000,0
0.5000000000,6.5000000000,21.0000000000,8190.0000000000,53.0000000000,21.0000000000,321.2689000000,464.6340009799,42.0490000000,422.5850009799,-143.3651009799,2204.3802311800,-2347.7453321600,32.0754716981,0.9389349863,-0.4841460761,1372.4459753000,-0.1044595587,67.8057106667,67.8120040000,1151.1978588800,1008.4093407000,36.0000000000,0.0000000000,17.0000000000,0
