stop_usd,target_usd,sessions,raw_bars,trades,active_trade_days,generated_flat_signals,ignored_signals_while_open,gross_pnl,costs,commissions,slippage,net_pnl,net_return_pct,win_rate_pct,profit_factor,net_sharpe,net_sortino,max_drawdown_usd_daily,max_drawdown_pct_daily,avg_net_trade,avg_duration_bars,stops,targets,forced_eod,avg_gross_risk_usd,avg_gross_reward_usd
1.2500000000,5.0000000000,125.0000000000,48390.0000000000,269.0000000000,125.0000000000,269.0000000000,1308.0000000000,5452.3500000000,2317.4077083197,177.5340000000,2139.8737083197,3134.9422916803,3.1349422917,39.0334572491,1.1667781135,1.6027646134,2.5374707262,2330.1668216399,2.2227279641,11.6540605639,91.2490706320,145.0000000000,26.0000000000,98.0000000000,117.8531598513,471.4126394052
2.2500000000,4.2500000000,125.0000000000,48390.0000000000,222.0000000000,125.0000000000,222.0000000000,1355.0000000000,5163.8684000000,1910.7278295198,145.3340000000,1765.3938295198,3253.1405704802,3.2531405705,47.7477477477,1.1670824702,1.5879885202,2.5201615648,2321.0282215799,2.2233034435,14.6537863535,120.3153153153,79.0000000000,37.0000000000,106.0000000000,210.4256756757,397.4707207207
1.2500000000,4.2500000000,125.0000000000,48390.0000000000,291.0000000000,125.0000000000,291.0000000000,1286.0000000000,5536.6603000000,2505.6679212197,190.7920000000,2314.8759212197,3030.9923787803,3.0309923788,39.1752577320,1.1492728665,1.5852194717,2.4895894003,1770.6001097400,1.7038885618,10.4157813704,81.0756013746,157.0000000000,37.0000000000,97.0000000000,117.0790378007,398.0687285223
1.7500000000,4.5000000000,125.0000000000,48390.0000000000,233.0000000000,125.0000000000,233.0000000000,1344.0000000000,5102.7999000000,2005.5373007398,152.3550000000,1853.1823007398,3097.2625992602,3.0972625993,44.2060085837,1.1694968428,1.5625906374,2.4530432097,1589.8995970199,1.5309751018,13.2929725290,108.8240343348,97.0000000000,32.0000000000,104.0000000000,163.4710300429,420.3540772532
1.0000000000,6.2500000000,125.0000000000,48390.0000000000,278.0000000000,125.0000000000,278.0000000000,1299.0000000000,5453.7231000000,2396.8049402197,184.7790000000,2212.0259402197,3056.9181597803,3.0569181598,34.8920863309,1.1759510931,1.5569364140,2.5625044905,2812.1370691199,2.6746754244,10.9961084884,84.6402877698,166.0000000000,14.0000000000,98.0000000000,94.9532374101,593.4577338129
1.0000000000,6.0000000000,125.0000000000,48390.0000000000,280.0000000000,125.0000000000,280.0000000000,1297.0000000000,5471.0927000000,2413.9748039797,185.9620000000,2228.0128039797,3057.1178960203,3.0571178960,35.0000000000,1.1750403580,1.5478161731,2.5622748426,2812.1370691199,2.6746703432,10.9182782001,84.0857142857,167.0000000000,15.0000000000,98.0000000000,94.8785714286,569.2714285714
1.0000000000,4.2500000000,125.0000000000,48390.0000000000,319.0000000000,125.0000000000,319.0000000000,1258.0000000000,5548.6104000000,2748.1088833997,209.9650000000,2538.1438833997,2800.5015166003,2.8005015166,35.1097178683,1.1410450597,1.5425878301,2.4464904302,1988.6461442600,1.9147425105,8.7790016194,69.0721003135,192.0000000000,33.0000000000,94.0000000000,94.0282131661,399.6199059561
1.5000000000,4.7500000000,125.0000000000,48390.0000000000,246.0000000000,125.0000000000,246.0000000000,1331.0000000000,5249.4726000000,2118.0956653598,161.4690000000,1956.6266653598,3131.3769346402,3.1313769346,41.8699186992,1.1719486436,1.5392814331,2.4208451528,2732.7935533199,2.6006538364,12.7291745311,101.5487804878,115.0000000000,29.0000000000,102.0000000000,140.6524390244,445.3993902439
1.7500000000,3.5000000000,125.0000000000,48390.0000000000,244.0000000000,125.0000000000,244.0000000000,1333.0000000000,4990.6370000000,2100.3344179597,159.7470000000,1940.5874179597,2890.3025820403,2.8903025820,45.9016393443,1.1540570474,1.5255583640,2.3439626782,1756.0920519399,1.6981615152,11.8455023854,100.2745901639,99.0000000000,48.0000000000,97.0000000000,163.6752049180,327.3504098361
1.5000000000,4.5000000000,125.0000000000,48390.0000000000,252.0000000000,125.0000000000,252.0000000000,1325.0000000000,4979.8275000000,2169.4327584598,165.0180000000,2004.4147584598,2810.3947415402,2.8103947415,41.2698412698,1.1486274896,1.4521317772,2.2370091732,2074.5732069400,1.9906716679,11.1523600855,97.3333333333,120.0000000000,32.0000000000,100.0000000000,140.3214285714,420.9642857143
1.5000000000,4.0000000000,125.0000000000,48390.0000000000,258.0000000000,125.0000000000,258.0000000000,1319.0000000000,5067.7436000000,2220.4498067198,168.4900000000,2051.9598067198,2847.2937932802,2.8472937933,41.8604651163,1.1487136049,1.4492538071,2.2576457937,2127.9925209400,2.0474186942,11.0360224546,93.9379844961,122.0000000000,38.0000000000,98.0000000000,139.9418604651,373.1782945736
