stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,block
0.2500000000,13.2500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,13.5000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,13.7500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,14.0000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,14.2500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,14.5000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,14.7500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,15.0000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,15.2500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,15.5000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.5000000000,0.2500000000,21.0000000000,8190.0000000000,108.0000000000,21.0000000000,-69.0000000000,923.3989924799,64.0920000000,859.3069924799,-992.3989924799,883.9414498801,-1876.3404423600,64.8148148148,0.4710986503,-7.4095513382,1101.4184267599,-0.9010190572,52.1888193333,52.6037600000,514.6963772000,1669.8145229000,36.0000000000,70.0000000000,2.0000000000,0
0.5000000000,0.5000000000,21.0000000000,8190.0000000000,95.0000000000,21.0000000000,54.3800000000,812.3273168399,56.3360000000,755.9913168399,-757.9473168399,1568.1812292400,-2326.1285460800,50.5263157895,0.6741593159,-5.6712063073,893.0674728400,-0.8487010667,52.3082016000,52.6037600000,381.6579872000,1755.8479229000,45.0000000000,45.0000000000,5.0000000000,0
0.5000000000,0.7500000000,21.0000000000,8190.0000000000,85.0000000000,21.0000000000,-82.7300000000,726.5523584399,50.3300000000,676.2223584399,-809.2823584399,1666.4459798400,-2475.7283382800,41.1764705882,0.6731134245,-7.1042648148,917.1012337199,-0.8824351431,52.2167272000,52.6222400000,362.0790448000,1580.3476229000,48.0000000000,28.0000000000,9.0000000000,0
0.5000000000,1.0000000000,21.0000000000,8190.0000000000,79.0000000000,21.0000000000,-259.8000000000,675.2836507199,46.7810000000,628.5026507199,-935.0836507199,1550.3707375200,-2485.4543882400,35.4430379747,0.6237775856,-9.1223264132,1052.5008604000,-0.8884397970,52.2412670000,52.6222400000,296.5080298000,1410.3136229000,48.0000000000,18.0000000000,13.0000000000,0
0.5000000000,1.2500000000,21.0000000000,8190.0000000000,75.0000000000,21.0000000000,-619.9100000000,641.2724067199,44.4290000000,596.8434067199,-1261.1824067199,1304.7654095200,-2565.9478162400,29.3333333333,0.5084925739,-11.5527481046,1317.8157527200,-0.9570248376,52.2412670000,52.6222400000,283.3465858000,1162.7641229000,49.0000000000,10.0000000000,16.0000000000,0
0.5000000000,1.5000000000,21.0000000000,8190.0000000000,72.0000000000,21.0000000000,-593.1750000000,615.5447637199,42.6090000000,572.9357637199,-1208.7197637199,1366.5208625200,-2575.2406262400,27.7777777778,0.5306381270,-9.9270575776,1265.3531097200,-0.9552430499,52.2377000000,52.6222400000,281.2711708000,1162.7641229000,50.0000000000,8.0000000000,14.0000000000,0
0.5000000000,1.7500000000,21.0000000000,8190.0000000000,70.0000000000,21.0000000000,-416.1462000000,598.4226294799,41.4330000000,556.9896294799,-1014.5688294799,1459.5559567600,-2474.1247862400,28.5714285714,0.5899281899,-8.2953735665,1071.2021754799,-0.9471310390,52.2377000000,52.6222400000,281.2711708000,1162.7641229000,48.0000000000,6.0000000000,16.0000000000,0
0.5000000000,2.0000000000,21.0000000000,8190.0000000000,67.0000000000,21.0000000000,-263.3212000000,572.7260164799,39.6340000000,533.0920164799,-836.0472164799,1483.8603217600,-2319.9075382400,29.8507462687,0.6396204578,-6.9726520612,892.6805624800,-0.9365581056,52.2228665000,52.6222400000,281.2711708000,1162.7641229000,45.0000000000,5.0000000000,17.0000000000,0
