stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,total_pnl,mean_block_pnl,median_block_pnl,se_mean_block_pnl,positive_blocks,agg_trades,agg_active_days,agg_costs,agg_clipped,viable,pareto,cluster_mean_block_pnl,cluster_pnl_over_dd,cluster_cvar5_loss_usd,cluster_worst_loss_usd,cluster_agg_clipped,viable_neighbor_count,neighbor_ids,viable_neighbor_ids,stable_pareto,is_current,selected_candidate,candidate_fold_anchored_count,candidate_fold_rolling_count
0.2500000000,6.5000000000,188.0000000000,72960.0000000000,719.0000000000,188.0000000000,266.8788000000,6151.7425336394,434.5950000000,5717.1475336394,-5884.8637336394,11966.0587662401,-17850.9224998795,15.8553546592,0.6703327946,-3.4903669049,6208.6737316395,-0.9478455445,33.1775733511,33.6918000000,13266.0953800601,12959.9599081000,585.0000000000,2.0000000000,132.0000000000,-5884.8637336394,-653.8737481822,-687.1643898399,277.5326828485,2,719.0000000000,188.0000000000,6151.7425336394,13266.0953800602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,6.7500000000,188.0000000000,72960.0000000000,719.0000000000,188.0000000000,310.8788000000,6151.7337336394,434.5950000000,5717.1387336394,-5840.8549336394,12010.0675662401,-17850.9224998795,15.8553546592,0.6727981462,-3.4419016957,6164.6649316395,-0.9474732201,33.1775733511,33.6918000000,13266.0953800601,12959.9599081000,585.0000000000,2.0000000000,132.0000000000,-5840.8549336394,-648.9838815155,-687.1643898399,279.4337226421,2,719.0000000000,188.0000000000,6151.7337336394,13266.0953800602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,7.0000000000,188.0000000000,72960.0000000000,719.0000000000,188.0000000000,354.8788000000,6151.7249336394,434.5950000000,5717.1299336394,-5796.8461336394,12054.0763662401,-17850.9224998795,15.8553546592,0.6752634978,-3.3933568952,6120.6561316395,-0.9470955416,33.1775733511,33.6918000000,13266.0953800601,12959.9599081000,585.0000000000,2.0000000000,132.0000000000,-5796.8461336394,-644.0940148488,-687.1643898399,281.3591051846,2,719.0000000000,188.0000000000,6151.7249336394,13266.0953800602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,7.2500000000,188.0000000000,72960.0000000000,719.0000000000,188.0000000000,398.8788000000,6151.7161336394,434.5950000000,5717.1211336394,-5752.8373336394,12098.0851662401,-17850.9224998795,15.8553546592,0.6777288494,-3.3447760596,6076.6473316395,-0.9467123925,33.1775733511,33.6918000000,13266.0953800601,12959.9599081000,585.0000000000,2.0000000000,132.0000000000,-5752.8373336394,-639.2041481822,-687.1643898399,283.3083341716,2,719.0000000000,188.0000000000,6151.7161336394,13266.0953800602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,7.5000000000,188.0000000000,72960.0000000000,718.0000000000,188.0000000000,347.7188000000,6143.1701816394,433.9580000000,5709.2121816394,-5795.4513816394,12055.4711182401,-17850.9224998795,15.7381615599,0.6753416311,-3.3960521301,6119.2613796395,-0.9470834831,33.1775733511,33.6918000000,13294.8566580601,12959.9599081000,585.0000000000,1.0000000000,132.0000000000,-5795.4513816394,-643.9390424044,-687.1643898399,278.7918051485,2,718.0000000000,188.0000000000,6143.1701816394,13294.8566580602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,7.7500000000,188.0000000000,72960.0000000000,718.0000000000,188.0000000000,369.4688000000,6143.1658316394,433.9580000000,5709.2078316394,-5773.6970316394,12077.2254682401,-17850.9224998795,15.7381615599,0.6765602992,-3.3725674324,6097.5070296395,-0.9468946905,33.1775733511,33.6918000000,13294.8566580601,12959.9599081000,585.0000000000,1.0000000000,132.0000000000,-5773.6970316394,-641.5218924044,-687.1643898399,279.1135983267,2,718.0000000000,188.0000000000,6143.1658316394,13294.8566580602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,8.0000000000,188.0000000000,72960.0000000000,718.0000000000,188.0000000000,391.2188000000,6143.1614816394,433.9580000000,5709.2034816394,-5751.9426816394,12098.9798182401,-17850.9224998795,15.7381615599,0.6777789674,-3.3488659121,6075.7526796395,-0.9467045459,33.1775733511,33.6918000000,13294.8566580601,12959.9599081000,585.0000000000,1.0000000000,132.0000000000,-5751.9426816394,-639.1047424044,-687.1643898399,279.4559288189,2,718.0000000000,188.0000000000,6143.1614816394,13294.8566580602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,8.2500000000,188.0000000000,72960.0000000000,718.0000000000,188.0000000000,412.9688000000,6143.1571316394,433.9580000000,5709.1991316394,-5730.1883316394,12120.7341682401,-17850.9224998795,15.7381615599,0.6789976355,-3.3249605043,6053.9983296395,-0.9465130348,33.1775733511,33.6918000000,13294.8566580601,12959.9599081000,585.0000000000,1.0000000000,132.0000000000,-5730.1883316394,-636.6875924044,-687.1643898399,279.8187212491,2,718.0000000000,188.0000000000,6143.1571316394,13294.8566580602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,8.5000000000,188.0000000000,72960.0000000000,718.0000000000,188.0000000000,434.7188000000,6143.1527816394,433.9580000000,5709.1947816394,-5708.4339816394,12142.4885182401,-17850.9224998795,15.7381615599,0.6802163036,-3.3008640833,6032.2439796395,-0.9463201424,33.1775733511,33.6918000000,13294.8566580601,12959.9599081000,585.0000000000,1.0000000000,132.0000000000,-5708.4339816394,-634.2704424044,-687.1643898399,280.2018961376,2,718.0000000000,188.0000000000,6143.1527816394,13294.8566580602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,8.7500000000,188.0000000000,72960.0000000000,717.0000000000,188.0000000000,479.2188000000,6134.5520802394,433.3210000000,5701.2310802394,-5655.3332802394,12164.2428682401,-17819.5761484795,15.7601115760,0.6826336815,-3.2413236982,5979.1432782395,-0.9458434122,33.1775733511,33.6918000000,13294.8566580601,12991.3062595000,584.0000000000,1.0000000000,132.0000000000,-5655.3332802394,-628.3703644710,-687.1643898399,281.2222652618,2,717.0000000000,188.0000000000,6134.5520802394,13294.8566580602,False,False,,,,,,0,,,False,False,False,0,0
