stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,total_pnl,mean_block_pnl,median_block_pnl,se_mean_block_pnl,positive_blocks,agg_trades,agg_active_days,agg_costs,agg_clipped,viable,pareto,cluster_mean_block_pnl,cluster_pnl_over_dd,cluster_cvar5_loss_usd,cluster_worst_loss_usd,cluster_agg_clipped,viable_neighbor_count,neighbor_ids,viable_neighbor_ids,stable_pareto,one_se,is_current,selected_candidate,candidate_fold_anchored_count,candidate_fold_rolling_count
0.2500000000,7.7500000000,188.0000000000,72960.0000000000,1145.0000000000,187.0000000000,-2666.5926000000,9409.4707211990,352.7440000000,9056.7267211990,-12076.0633211989,7867.9272395201,-19943.9905607190,8.8209606987,0.3945011514,-8.6654961507,12234.4805521391,-0.9870515769,21.7959101269,22.1384900000,9244.5906789001,6587.5350185800,1033.0000000000,5.0000000000,107.0000000000,-12076.0633211990,-1341.7848134666,-1194.0801924799,143.9870214007,0,1145.0000000000,187.0000000000,9409.4707211990,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,8.0000000000,188.0000000000,72960.0000000000,1146.0000000000,187.0000000000,-2622.8426000000,9417.6805251990,353.0870000000,9064.5935251990,-12040.5231251989,7923.9198395201,-19964.4429647190,8.8132635253,0.3969016242,-8.5965233117,12198.9403561390,-0.9870138531,21.7959101269,22.1384900000,9244.5906789001,6587.5350185800,1034.0000000000,5.0000000000,107.0000000000,-12040.5231251990,-1337.8359027999,-1194.0801924799,145.0141149398,0,1146.0000000000,187.0000000000,9417.6805251990,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,8.2500000000,188.0000000000,72960.0000000000,1144.0000000000,187.0000000000,-2542.3426000000,9401.2778251990,352.4010000000,9048.8768251990,-11943.6204251989,7979.9124395201,-19923.5328647190,8.8286713287,0.4005269795,-8.3994861962,12102.0376561390,-0.9869098713,21.7959101269,22.1384900000,9244.5906789001,6587.5350185800,1032.0000000000,5.0000000000,107.0000000000,-11943.6204251990,-1327.0689361332,-1194.0801924799,146.2639124554,0,1144.0000000000,187.0000000000,9401.2778251990,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,8.5000000000,188.0000000000,72960.0000000000,1142.0000000000,187.0000000000,-2462.5926000000,9384.8285511990,351.7360000000,9033.0925511990,-11847.4211511989,8035.9050395201,-19883.3261907190,8.8441330998,0.4041529552,-8.2086147242,12005.8383821391,-0.9868049839,21.7959101269,22.1384900000,9244.5906789001,6587.5350185800,1030.0000000000,5.0000000000,107.0000000000,-11847.4211511990,-1316.3801279110,-1194.0801924799,147.8286369827,0,1142.0000000000,187.0000000000,9384.8285511990,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,8.7500000000,188.0000000000,72960.0000000000,1141.0000000000,187.0000000000,-2566.9976000000,9376.6334501990,351.3930000000,9025.2404501990,-11943.6310501989,7939.6951405201,-19883.3261907190,8.7642418931,0.3993142327,-8.3804722366,12102.0482811391,-0.9869098828,21.7959101269,22.1384900000,9244.5906789001,6587.5350185800,1030.0000000000,3.0000000000,108.0000000000,-11943.6310501990,-1327.0701166888,-1194.0801924799,145.6516676364,0,1141.0000000000,187.0000000000,9376.6334501990,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,9.0000000000,188.0000000000,72960.0000000000,1139.0000000000,187.0000000000,-2572.4976000000,9360.3493501990,350.8610000000,9009.4883501990,-11932.8469501989,7915.2000405201,-19848.0469907190,8.7796312555,0.3987898681,-8.3457935414,12091.2641811391,-0.9868982078,21.8007336730,22.1384900000,9244.5906789001,6587.5350185800,1028.0000000000,2.0000000000,109.0000000000,-11932.8469501990,-1325.8718833554,-1194.0801924799,145.4199457513,0,1139.0000000000,187.0000000000,9360.3493501990,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,9.2500000000,188.0000000000,72960.0000000000,1138.0000000000,187.0000000000,-2536.7476000000,9352.0981201990,350.5390000000,9001.5591201990,-11888.8457201990,7939.4451905201,-19828.2909107190,8.7873462214,0.4004099610,-8.2498079582,12047.2629511391,-0.9868503550,21.8007336730,22.1384900000,9244.5906789001,6607.2910985800,1027.0000000000,2.0000000000,109.0000000000,-11888.8457201990,-1320.9828577999,-1194.0801924799,145.9836022599,0,1138.0000000000,187.0000000000,9352.0981201990,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,9.5000000000,188.0000000000,72960.0000000000,1138.0000000000,187.0000000000,-2512.4976000000,9352.1029701990,350.5390000000,9001.5639701990,-11864.6005701990,7963.6903405201,-19828.2909107190,8.7873462214,0.4016327164,-8.1933519757,12023.0178011391,-0.9868238379,21.8007336730,22.1384900000,9244.5906789001,6607.2910985800,1027.0000000000,2.0000000000,109.0000000000,-11864.6005701990,-1318.2889522443,-1194.0801924799,146.3969596648,0,1138.0000000000,187.0000000000,9352.1029701990,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,9.7500000000,188.0000000000,72960.0000000000,1137.0000000000,187.0000000000,-2476.7476000000,9343.8446561990,350.2170000000,8993.6276561990,-11820.5922561990,7987.9354905201,-19808.5277467190,8.7950747581,0.4032574047,-8.0955762488,11979.0094871391,-0.9867754315,21.8007336730,22.1384900000,9244.5906789001,6607.2910985800,1026.0000000000,2.0000000000,109.0000000000,-11820.5922561990,-1313.3991395777,-1169.2315597199,147.0836765602,0,1137.0000000000,187.0000000000,9343.8446561990,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,10.0000000000,188.0000000000,72960.0000000000,1137.0000000000,187.0000000000,-2452.4976000000,9343.8495061990,350.2170000000,8993.6325061990,-11796.3471061990,8012.1806405201,-19808.5277467190,8.7950747581,0.4044813801,-8.0386503172,11954.7643371391,-0.9867486111,21.8007336730,22.1384900000,9244.5906789001,6607.2910985800,1026.0000000000,2.0000000000,109.0000000000,-11796.3471061990,-1310.7052340221,-1157.4839097199,147.5538934338,0,1137.0000000000,187.0000000000,9343.8495061990,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
