stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,total_pnl,mean_block_pnl,median_block_pnl,se_mean_block_pnl,positive_blocks,agg_trades,agg_active_days,agg_costs,agg_clipped,viable,pareto,cluster_mean_block_pnl,cluster_pnl_over_dd,cluster_cvar5_loss_usd,cluster_worst_loss_usd,cluster_agg_clipped,viable_neighbor_count,neighbor_ids,viable_neighbor_ids,stable_pareto,is_current,selected_candidate,candidate_fold_anchored_count,candidate_fold_rolling_count
0.2500000000,5.2500000000,188.0000000000,72960.0000000000,879.0000000000,187.0000000000,1083.2866000000,7389.1464584392,409.8150000000,6979.3314584392,-6305.8598584393,12653.7007113001,-18959.5605697394,13.0830489192,0.6674047463,-4.0012697819,6402.5880224393,-0.9848923336,31.1502287364,32.9270380000,14634.5277393801,14550.4490579000,755.0000000000,7.0000000000,117.0000000000,-6305.8598584393,-700.6510953821,-872.9616111599,294.8687638579,3,879.0000000000,187.0000000000,7389.1464584392,14634.5277393801,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,5.5000000000,188.0000000000,72960.0000000000,878.0000000000,187.0000000000,1231.7866000000,7380.6137464393,409.2270000000,6971.3867464393,-6148.8271464393,12781.1975113001,-18930.0246577394,13.0979498861,0.6751812395,-3.8391603633,6258.9597916593,-0.9824040018,31.1443048727,32.9270380000,14634.5277393801,14579.9849699000,754.0000000000,7.0000000000,117.0000000000,-6148.8271464393,-683.2030162710,-853.4577111599,299.0314115414,3,878.0000000000,187.0000000000,7380.6137464392,14634.5277393801,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,5.7500000000,188.0000000000,72960.0000000000,877.0000000000,187.0000000000,1374.5366000000,7372.2739764392,408.8000000000,6963.4739764392,-5997.7373764393,12908.6943113001,-18906.4316877394,13.1128848347,0.6827673526,-3.6828365219,6129.8656216593,-0.9784451645,31.1443048727,32.9270380000,14634.5277393801,14579.9849699000,753.0000000000,7.0000000000,117.0000000000,-5997.7373764393,-666.4152640488,-833.9538111599,303.1546508108,3,877.0000000000,187.0000000000,7372.2739764392,14634.5277393801,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,6.0000000000,188.0000000000,72960.0000000000,872.0000000000,187.0000000000,1364.0999000000,7330.2684890992,406.5390000000,6923.7294890992,-5966.1685890993,12817.5481486401,-18783.7167377394,13.1880733945,0.6823755025,-3.6159060838,6107.9748983193,-0.9767834165,31.1443048727,32.9270380000,14656.6400160401,14579.9849699000,748.0000000000,5.0000000000,119.0000000000,-5966.1685890993,-662.9076210110,-814.4499111599,302.7771803376,3,872.0000000000,187.0000000000,7330.2684890992,14656.6400160401,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,6.2500000000,188.0000000000,72960.0000000000,870.0000000000,187.0000000000,1368.2899000000,7313.4808770992,405.5730000000,6907.9078770993,-5945.1909770993,12787.2376466401,-18732.4286237394,13.2183908046,0.6826257237,-3.5977405275,6086.9972863193,-0.9767034052,31.1443048727,32.9270380000,14656.6400160401,14579.9849699000,746.0000000000,3.0000000000,121.0000000000,-5945.1909770993,-660.5767752333,-794.9460111599,302.7601572790,3,870.0000000000,187.0000000000,7313.4808770992,14656.6400160401,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,6.5000000000,188.0000000000,72960.0000000000,870.0000000000,187.0000000000,1419.0399000000,7313.4769270993,405.5730000000,6907.9039270993,-5894.4370270993,12837.9915966401,-18732.4286237394,13.2183908046,0.6853351402,-3.5476101348,6036.2433363193,-0.9765075228,31.1443048727,32.9270380000,14656.6400160401,14579.9849699000,746.0000000000,3.0000000000,121.0000000000,-5894.4370270993,-654.9374474555,-775.4421111599,303.8344518480,3,870.0000000000,187.0000000000,7313.4769270992,14656.6400160401,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,6.7500000000,188.0000000000,72960.0000000000,869.0000000000,187.0000000000,1485.0399000000,7305.1099470992,405.1460000000,6899.9639470992,-5820.0700470993,12888.7455466401,-18708.8155937394,13.2336018412,0.6889129610,-3.4681972880,5961.8763563193,-0.9762144834,31.1443048727,32.9270380000,14656.6400160401,14604.3529699000,745.0000000000,3.0000000000,121.0000000000,-5820.0700470993,-646.6744496777,-755.9382111599,306.1340370918,3,869.0000000000,187.0000000000,7305.1099470992,14656.6400160401,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,7.0000000000,188.0000000000,72960.0000000000,866.0000000000,187.0000000000,1392.7799000000,7279.8183070993,403.5920000000,6876.2263070993,-5887.0384070993,12740.9497946401,-18627.9882017394,13.2794457275,0.6839681052,-3.5360866660,6028.8447163193,-0.9764786927,31.1443048727,32.9270380000,14656.6400160401,14632.5687679000,742.0000000000,2.0000000000,122.0000000000,-5887.0384070993,-654.1153785666,-878.5287171599,308.9555233621,3,866.0000000000,187.0000000000,7279.8183070993,14656.6400160401,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,7.2500000000,188.0000000000,72960.0000000000,864.0000000000,187.0000000000,942.9599000000,7263.0747590993,402.7170000000,6860.3577590993,-6320.1148590993,12283.5137906401,-18603.6286497394,13.1944444444,0.6602751550,-4.0349477876,6461.9211683193,-0.9780550852,31.1443048727,32.9270380000,14668.4176600401,14632.5687679000,741.0000000000,1.0000000000,122.0000000000,-6320.1148590993,-702.2349843444,-878.5287171599,289.5417224764,4,864.0000000000,187.0000000000,7263.0747590993,14668.4176600401,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,7.5000000000,188.0000000000,72960.0000000000,864.0000000000,187.0000000000,958.7099000000,7263.0716090993,402.7170000000,6860.3546090993,-6304.3617090993,12299.2669406401,-18603.6286497394,13.1944444444,0.6611219334,-4.0203739676,6446.1680183193,-0.9780014562,31.1443048727,32.9270380000,14668.4176600401,14632.5687679000,741.0000000000,1.0000000000,122.0000000000,-6304.3617090993,-700.4846343444,-878.5287171599,290.0892136356,4,864.0000000000,187.0000000000,7263.0716090993,14668.4176600401,False,False,,,,,,0,,,False,False,False,0,0
