period,stop_usd,max_holding_bars,sessions,raw_bars,trades,generated_flat_signals,ignored_signals_while_open,gross_pnl,costs,commissions,slippage,net_pnl,net_return_pct,net_sharpe,net_sortino,profit_factor,positive_net_pnl_mass_usd,trade_cvar5_loss_usd,worst_trade_loss_usd,win_rate_pct,max_drawdown_usd_mtm,max_drawdown_pct_mtm,return_over_mtm_dd,avg_net_trade,avg_duration_bars,stops,targets,time_stops,forced_eod,final_equity,base_winner_count,matched_base_winner_count,base_winner_net_usd,base_winner_gross_usd,retained_base_winner_net_usd,retained_base_winner_gross_usd,core_winner_net_retention_pct,core_winner_gross_retention_pct,clipped_base_winner_net_usd,clipped_base_winner_gross_usd,overlay_net_on_base_winners_usd,base_loser_count,matched_base_loser_count,base_loser_net_usd,overlay_net_on_base_losers_usd,avoided_base_loser_loss_usd,avoided_worst5_base_loser_loss_usd,net_pnl_delta_vs_base,net_pnl_pct_of_base,sharpe_delta_vs_base,profit_factor_delta_vs_base,mdd_reduction_usd_vs_base,mdd_reduction_pct_vs_base,trade_cvar5_reduction_usd_vs_base,trade_cvar5_reduction_pct_vs_base,worst_trade_reduction_usd_vs_base,worst_trade_reduction_pct_vs_base,positive_net_pnl_mass_delta_vs_base,return_over_dd_delta_vs_base,utility_delta_usd,development_net_non_degradation_gate,is_baseline
development,6.500000000000,180.000000000000,125,48390,261,261,1343,1280.648499999981,2276.642419019767,197.743000000000,2078.899419019767,-995.993919019787,-0.995993919020,-0.520985386026,-0.651230996090,0.934525863115,14216.026680340128,464.496048465713,743.371855999998,56.321839080460,2467.071206179855,2.453584532997,-0.403715108232,-3.816068655248,95.517241379310,3,97,67,94,99004.006080980209,130,126,14089.668316840107,15223.666399999993,11588.723118740101,12592.016499999998,82.249793665399,82.713429006826,2500.945198100006,2631.649899999995,10811.013216520103,80,75,-12070.882355819933,-10911.134766159939,1159.747589659994,223.205431360003,-3014.779880039961,-49.336281223021,-1.677280103478,-0.232718411289,-741.514563899866,-42.972484688773,34.772461385195,6.964681468811,-141.278249999999,-23.464499305777,126.358363500021,-1.573648283160,-5453.697761175368,False,False
development,7.500000000000,150.000000000000,125,48390,275,275,1329,2131.175799999982,2398.836148479730,208.446000000000,2190.390148479730,-267.660348479749,-0.267660348480,-0.131208235939,-0.163209242623,0.981193962590,13965.021563700149,423.532404708570,856.394455999999,54.545454545455,2139.617289419897,2.121127090478,-0.125097301187,-0.973310358108,87.861818181818,2,90,86,97,99732.339651520248,130,124,14089.668316840107,15223.666399999993,10770.946665860094,11723.059499999992,76.445707760108,77.005493893376,3318.721650980013,3500.606900000001,9771.900553040117,80,73,-12070.882355819933,-9091.865011639935,2979.017344179998,454.772511199998,-2286.446309499923,-13.258480772498,-1.287502953392,-0.186050311814,-414.060647139908,-23.995772552143,75.736105142338,15.169413581673,-254.300850000000,-42.236098750399,-124.646753139958,-1.295030476115,-5476.345405668767,False,False
development,3.750000000000,150.000000000000,125,48390,278,278,1326,1962.530299999982,2424.844786499727,210.665000000000,2214.179786499727,-462.314486499745,-0.462314486500,-0.234039805368,-0.287863419990,0.967964167449,13968.853667700147,388.471830637142,432.559705999998,53.597122302158,2159.201398379810,2.140541956988,-0.214113647225,-1.663001749999,85.924460431655,11,90,83,94,99537.685513500255,130,124,14089.668316840107,15223.666399999993,10770.946665860094,11723.059499999992,76.445707760108,77.005493893376,3318.721650980013,3500.606900000001,9771.900553040117,80,73,-12070.882355819933,-8309.793203839932,3761.089151980001,1093.906112360001,-2481.100447519920,-22.900619254659,-1.390334522820,-0.199280106955,-433.644756099820,-25.130716979933,110.796679213766,22.191802011878,169.533900000001,28.157399166933,-120.814649139960,-1.384046822152,-5525.642536421050,False,False
development,7.750000000000,150.000000000000,125,48390,275,275,1329,2077.425799999982,2398.836698479729,208.446000000000,2190.390698479730,-321.410898479749,-0.321410898480,-0.159567716210,-0.197644355587,0.977502368115,13965.021563700149,427.371729708570,884.650105999998,54.545454545455,2193.367839419909,2.174413137612,-0.146537617951,-1.168766903563,87.869090909091,2,90,86,97,99678.589101520251,130,124,14089.668316840107,15223.666399999993,10770.946665860094,11723.059499999992,76.445707760108,77.005493893376,3318.721650980013,3500.606900000001,9771.900553040117,80,73,-12070.882355819933,-9145.615561639934,2925.266794179999,426.516861199999,-2340.196859499923,-15.920999287974,-1.315862433663,-0.189741906289,-467.811197139919,-27.110741292259,71.896780142338,14.400423564428,-282.556499999999,-46.928998611555,-124.646753139958,-1.316470792879,-5537.666748168767,False,False
development,7.000000000000,180.000000000000,125,48390,261,261,1343,1197.868499999981,2276.638575019768,197.743000000000,2078.895575019768,-1078.770075019787,-1.078770075020,-0.559449211728,-0.695313034222,0.929468165398,14216.026680340128,470.408631037141,799.883155999999,56.321839080460,2549.847362179848,2.535908178766,-0.423072412498,-4.133218678237,95.559386973180,2,97,68,94,98921.229924980216,130,126,14089.668316840107,15223.666399999993,11588.723118740101,12592.016499999998,82.249793665399,82.713429006826,2500.945198100006,2631.649899999995,10811.013216520103,80,75,-12070.882355819933,-10993.910922159939,1076.971433659994,191.419075360002,-3097.556036039961,-53.436575043084,-1.715743929181,-0.237776109006,-824.290719899858,-47.769554455814,28.859878813767,5.780432421501,-197.789550000000,-32.850299028088,126.358363500021,-1.593005587426,-5545.787479661083,False,False
development,6.750000000000,180.000000000000,125,48390,261,261,1343,1201.148499999981,2276.648119019766,197.743000000000,2078.905119019766,-1075.499619019786,-1.075499619020,-0.558734118302,-0.695032607792,0.929666954236,14216.026680340128,470.175027037141,771.627505999997,56.321839080460,2546.576906179849,2.532655601281,-0.422331489935,-4.120688195478,95.524904214559,3,97,67,94,98924.500380980215,130,126,14089.668316840107,15223.666399999993,11588.723118740101,12592.016499999998,82.249793665399,82.713429006826,2500.945198100006,2631.649899999995,10811.013216520103,80,75,-12070.882355819933,-10990.640466159939,1080.241889659994,169.194631360002,-3094.285580039960,-53.274573916508,-1.715028835755,-0.237577320169,-821.020263899860,-47.580023963458,29.093482813767,5.827221673254,-169.533899999998,-28.157399166933,126.358363500021,-1.592264664862,-5546.845110461081,False,False
development,8.000000000000,180.000000000000,125,48390,261,261,1343,1150.720299999981,2276.667148659771,197.750000000000,2078.917148659771,-1125.946848659790,-1.125946848660,-0.583315364528,-0.724125400766,0.926610038368,14216.026680340128,473.778400582856,912.905755999999,56.321839080460,2597.024135819840,2.582827052380,-0.433552708706,-4.313972600229,95.551724137931,1,97,68,95,98874.053151340209,130,126,14089.668316840107,15223.666399999993,11588.723118740101,12592.016499999998,82.249793665399,82.713429006826,2500.945198100006,2631.649899999995,10811.013216520103,80,74,-12070.882355819933,-10715.717815799944,1355.164540019989,412.503605719999,-3144.732809679964,-55.773463378495,-1.739610081981,-0.240634236037,-871.467493539851,-50.503557645513,25.490109268052,5.105491086483,-310.812150000001,-51.621898472710,126.358363500021,-1.603485883634,-5550.432232001944,False,False
development,7.250000000000,180.000000000000,125,48390,261,261,1343,1144.118499999981,2276.639125019765,197.743000000000,2078.896125019765,-1132.520625019784,-1.132520625020,-0.584104828142,-0.723405095111,0.926213171678,14216.026680340128,474.247956037141,828.138805999997,56.321839080460,2603.597912179845,2.589364892050,-0.434982921027,-4.339159482834,95.563218390805,2,97,68,94,98867.479374980219,130,126,14089.668316840107,15223.666399999993,11588.723118740101,12592.016499999998,82.249793665399,82.713429006826,2500.945198100006,2631.649899999995,10811.013216520103,80,75,-12070.882355819933,-11047.661472159936,1023.220883659997,163.163425360004,-3151.306586039958,-56.099093558560,-1.740399545595,-0.241031102727,-878.041269899855,-50.884523195929,25.020553813767,5.011442404256,-226.045199999998,-37.543198889244,126.358363500021,-1.604916095955,-5607.108822161080,False,False
development,4.000000000000,150.000000000000,125,48390,278,278,1326,1879.028399999984,2424.845894679727,210.665000000000,2214.180894679727,-545.817494679743,-0.545817494680,-0.273843683869,-0.333882466233,0.962713396355,14092.616723700148,409.345867779999,460.815355999996,53.956834532374,2216.459656559804,2.197305399301,-0.246256453649,-1.963372283021,85.967625899281,11,91,82,94,99454.182505320263,130,124,14089.668316840107,15223.666399999993,10770.946665860094,11723.059499999992,76.445707760108,77.005493893376,3318.721650980013,3500.606900000001,9771.900553040117,80,73,-12070.882355819933,-8470.293503839930,3600.588851980003,1012.889912360002,-2564.603455699918,-27.036917494905,-1.430138401322,-0.204530878049,-490.903014279815,-28.448965525187,89.922642070909,18.010877973810,141.278250000003,23.464499305778,2.948406860041,-1.416189628576,-5635.785803172475,False,False
development,7.500000000000,180.000000000000,125,48390,261,261,1343,1090.368499999981,2276.639675019768,197.743000000000,2078.896675019768,-1186.271175019787,-1.186271175020,-0.608336295332,-0.750776327997,0.922980896347,14216.026680340128,478.087281037141,856.394455999999,56.321839080460,2657.348462179842,2.642821605334,-0.446411598593,-4.545100287432,95.574712643678,2,97,68,94,98813.728824980208,130,126,14089.668316840107,15223.666399999993,11588.723118740101,12592.016499999998,82.249793665399,82.713429006826,2500.945198100006,2631.649899999995,10811.013216520103,80,75,-12070.882355819933,-11101.412022159941,969.470333659992,134.907775360002,-3205.057136039961,-58.761612074037,-1.764631012784,-0.244263378058,-931.791819899852,-53.999491936044,21.181228813767,4.242452387012,-254.300850000000,-42.236098750399,126.358363500021,-1.616344773520,-5668.430164661083,False,False
development,4.750000000000,180.000000000000,125,48390,263,263,1341,1034.452099999983,2293.943199019765,199.206000000000,2094.737199019765,-1259.491099019783,-1.259491099020,-0.649055013054,-0.802249492922,0.917937897440,14088.532650340130,437.267120037141,545.582305999999,55.513307984791,2730.568386179846,2.715641259904,-0.461256017390,-4.788939539999,94.714828897338,6,96,67,94,98740.508900980218,130,125,14089.668316840107,15223.666399999993,11461.229088740100,12455.766499999998,81.344917644665,81.818440924323,2628.439228100007,2767.899899999995,10683.519186520105,80,74,-12070.882355819933,-10190.070012559943,1880.812343259990,935.388161719999,-3278.277060039957,-62.388540605033,-1.805349730507,-0.249306376965,-1005.011743899857,-58.242755947549,62.001389813767,12.418445904446,56.511300000000,9.385799722311,-1.135666499977,-1.631189192317,-5688.637960889081,False,False
development,2.000000000000,240.000000000000,125,48390,273,273,1331,483.741199999966,2380.632884839752,206.598000000000,2174.034884839752,-1896.891684839787,-1.896891684840,-0.977959626927,-1.191285884149,0.887748935059,15001.760330960122,235.188763662856,240.727143999999,54.212454212454,3095.975371959939,3.081692642531,-0.612695986544,-6.948321189889,88.091575091575,55,105,28,85,98103.108315160207,130,127,14089.668316840107,15223.666399999993,11836.445225800100,12841.810799999994,84.007976338613,84.354257789044,2253.223091040007,2381.855599999999,9904.690434640113,80,75,-12070.882355819933,-9664.932045839956,2405.950309979977,1738.469851999998,-3915.677645859961,-93.962000997927,-2.134254344380,-0.279495339345,-1370.418729679950,-79.418936249418,264.079746188052,52.893331138972,361.366462000000,60.018319144881,912.092014120015,-1.782629161472,-5689.166893405942,False,False
development,7.750000000000,180.000000000000,125,48390,261,261,1343,1036.618499999981,2276.640225019768,197.743000000000,2078.897225019768,-1240.021725019787,-1.240021725020,-0.632143230891,-0.777437322651,0.919771102387,14216.026680340128,481.926606037141,884.650105999998,56.321839080460,2711.099012179853,2.696278318618,-0.457387103698,-4.751041092030,95.582375478927,2,97,68,94,98759.978274980211,130,126,14089.668316840107,15223.666399999993,11588.723118740101,12592.016499999998,82.249793665399,82.713429006826,2500.945198100006,2631.649899999995,10811.013216520103,80,75,-12070.882355819933,-11155.162572159941,915.719783659992,106.652125360003,-3258.807686039961,-61.424130589513,-1.788437948344,-0.247473172018,-985.542369899864,-57.114460676160,17.341903813767,3.473462369767,-282.556499999999,-46.928998611555,126.358363500021,-1.627320278626,-5729.751507161083,False,False
development,3.000000000000,180.000000000000,125,48390,269,269,1335,665.297199999977,2346.218590639747,203.756000000000,2142.462590639747,-1680.921390639773,-1.680921390640,-0.841741364587,-1.019103935809,0.894511130256,14253.663885700131,337.902265739999,347.792755999999,54.646840148699,2561.816149599865,2.547811536731,-0.656144427422,-6.248778403865,90.327137546468,23,97,58,91,98319.078609360222,130,126,14089.668316840107,15223.666399999993,11588.723118740101,12592.016499999998,82.249793665399,82.713429006826,2500.945198100006,2631.649899999995,10811.013216520103,80,75,-12070.882355819933,-10188.191407679946,1882.690948139987,1198.404252000002,-3699.707351659948,-83.263972659605,-1.998036082039,-0.272733144148,-836.259507319875,-48.463173380094,161.366244110909,32.320533125371,254.300850000000,42.236098750399,163.995568860024,-1.826077602350,-5880.288577304498,False,False
development,2.500000000000,210.000000000000,125,48390,266,266,1338,323.919299999958,2319.826840339745,201.509000000000,2118.317840339745,-1995.907540339788,-1.995907540340,-0.973118273279,-1.172840897314,0.877939179725,14355.838546940129,288.590116037142,298.715543999998,54.887218045113,2685.583154199936,2.679413121460,-0.743193349727,-7.503411805789,92.413533834586,36,102,44,84,98004.092459660213,130,125,14089.668316840107,15223.666399999993,11805.341353260090,12827.584899999985,83.787219739944,84.260811837022,2284.326963580017,2396.081500000008,10781.842777420095,80,75,-12070.882355819933,-10193.784511159949,1877.097844659984,1468.437051999997,-4014.693501359962,-98.866723807172,-2.129412990732,-0.289305094679,-960.026511919947,-55.635757667825,210.678393813766,42.197412746235,303.378062000000,50.387192120423,266.170230100022,-1.913126524655,-5899.993857633097,False,False
development,2.750000000000,210.000000000000,125,48390,260,260,1344,304.176999999959,2267.716354919741,196.987000000000,2070.729354919741,-1963.539354919783,-1.963539354920,-0.982830078455,-1.196639784955,0.876253951991,13903.952064080124,314.235390526153,322.199795999999,54.615384615385,2595.765238239779,2.586662985001,-0.756439498455,-7.552074441999,94.730769230769,28,98,47,87,98036.460645080224,130,125,14089.668316840107,15223.666399999993,11805.341353260090,12827.584899999985,83.787219739944,84.260811837022,2284.326963580017,2396.081500000008,10725.342877420097,80,75,-12070.882355819933,-10346.035491839937,1724.846863979996,1333.420652000001,-3982.325315939957,-97.263374762500,-2.139124795908,-0.290990322414,-870.208595959790,-50.430601617921,185.033119324756,37.060843148311,279.893810000000,46.486760067005,-185.716252759983,-1.926372673382,-5907.451589457596,False,False
development,1.500000000000,,125,48390,291,291,1313,361.516699999984,2537.577110699734,220.066000000000,2317.511110699733,-2176.060410699751,-2.176060410700,-1.168001638841,-1.438203367861,0.880547761170,16040.931016280134,179.271767754666,182.738743999999,50.859106529210,3372.937642559773,3.355376952695,-0.645152873045,-7.477870827147,80.752577319588,95,115,0,81,97823.939589300251,130,126,14089.668316840107,15223.666399999993,11680.703908920092,12623.086399999995,82.902618047859,82.917518476364,2408.964407920015,2600.579999999998,8639.113547440105,80,79,-12070.882355819933,-9106.596501119937,2964.285854699996,2008.502651999999,-4194.846371719925,-107.790546036891,-2.324296356293,-0.286696513234,-1647.381000279784,-95.469540663880,319.996742096242,64.093115384305,419.354862000000,69.649446169339,1951.262699440027,-1.815086047973,-6042.111878191819,False,False
development,1.500000000000,330.000000000000,125,48390,291,291,1313,339.111699999984,2537.529147699733,220.059000000000,2317.470147699733,-2198.417447699751,-2.198417447700,-1.179403517165,-1.451603620462,0.879468422239,16040.931016280134,179.271767754666,182.738743999999,50.859106529210,3395.294679559782,3.377617591163,-0.647489439115,-7.554699132989,80.697594501718,94,115,1,81,97801.582552300242,130,126,14089.668316840107,15223.666399999993,11680.703908920092,12623.086399999995,82.902618047859,82.917518476364,2408.964407920015,2600.579999999998,8639.113547440105,80,79,-12070.882355819933,-9034.001023119938,3036.881332699995,2008.502651999999,-4217.203408719925,-108.897995634406,-2.335698234617,-0.287775852166,-1669.738037279792,-96.765182687574,319.996742096242,64.093115384305,419.354862000000,69.649446169339,1951.262699440027,-1.817422614043,-6064.468915191819,False,False
development,1.500000000000,300.000000000000,125,48390,292,292,1312,348.872199999979,2546.209123799731,220.801000000000,2325.408123799731,-2197.336923799754,-2.197336923800,-1.179798330514,-1.452715084930,0.879509821648,16039.310692280134,179.271767754666,182.738743999999,50.684931506849,3394.214155659793,3.376542692847,-0.647377219889,-7.525126451369,80.301369863014,94,115,4,79,97802.663076200246,130,126,14089.668316840107,15223.666399999993,11679.083584920092,12621.466399999994,82.891117961671,82.906877150172,2410.584731920015,2602.199999999999,8637.493223440106,80,79,-12070.882355819933,-9025.272697219938,3045.609658599995,2008.502651999999,-4216.122884819928,-108.844472184131,-2.336093047966,-0.287734452756,-1668.657513379803,-96.702563827461,319.996742096242,64.093115384305,419.354862000000,69.649446169339,1949.642375440028,-1.817310394817,-6065.008715291822,False,False
development,3.250000000000,180.000000000000,125,48390,266,266,1338,502.064799999984,2320.094668799763,201.495000000000,2118.599668799763,-1818.029868799780,-1.818029868800,-0.901514670580,-1.087330529578,0.884790751489,13962.212536180132,363.697982917142,376.048405999997,54.511278195489,3080.285360959839,3.063446446109,-0.590214754724,-6.834698754886,91.988721804511,19,95,59,93,98181.970131200214,130,125,14089.668316840107,15223.666399999993,11548.873492580100,12543.427299999999,81.966964962382,82.394260163242,2540.794824260007,2680.239099999993,10771.163590360105,80,75,-12070.882355819933,-10202.072633679947,1868.809722139986,1063.387851999997,-3836.815829819954,-90.055602916966,-2.057809388033,-0.282453522915,-1354.728718679849,-78.509663808534,135.570526933766,27.153830906389,226.045200000002,37.543198889244,-127.455780659975,-1.760147929652,-6097.147820213078,False,False
development,1.750000000000,240.000000000000,125,48390,278,278,1326,372.985199999973,2424.305528279720,210.308000000000,2213.997528279720,-2051.320328279750,-2.051320328280,-1.108044729940,-1.359742194481,0.878517568474,14834.416173000114,207.012245542856,211.732943999997,51.798561151079,3409.218498119866,3.391583654443,-0.601698110406,-7.378850101726,85.010791366906,68,103,28,79,97948.679671720252,130,124,14089.668316840107,15223.666399999993,11198.064044400096,12142.510799999996,79.477130281456,79.760751982847,2891.604272440010,3081.155599999996,8695.401353240111,80,75,-12070.882355819933,-8858.868953839936,3212.013401979997,1873.486252000003,-4070.106289299924,-101.611580815786,-2.264339447393,-0.288726705930,-1683.661855839877,-97.572100189956,292.256264308052,58.536891180124,390.360662000002,64.833882657110,744.747856160007,-1.771631285334,-6440.885179185908,False,False
development,2.250000000000,210.000000000000,125,48390,269,269,1335,-222.409000000042,2346.117280479736,203.763000000000,2142.354280479736,-2568.526280479781,-2.568526280480,-1.325990144851,-1.618084260077,0.845671660307,14074.731112100118,261.896007665713,269.721343999997,53.531598513011,3256.486437739833,3.247175007897,-0.788741586857,-9.548424834497,89.657992565056,45,99,41,84,97431.473719520218,130,126,14089.668316840107,15223.666399999993,11693.984644260086,12707.584899999985,82.996876727633,83.472565452433,2395.683672580020,2516.081500000008,10252.886413420096,80,75,-12070.882355819933,-10218.387598359937,1852.494757459996,1603.453452000002,-4587.312241499955,-127.231233527194,-2.482284862303,-0.321572614097,-1530.929795459844,-88.720923900650,237.372502185195,47.544056454928,332.372262000002,55.202755632652,-14.937204739988,-1.958674761784,-6543.618972587377,False,False
development,2.000000000000,210.000000000000,125,48390,278,278,1326,-68.128000000036,2424.255553599739,210.364000000000,2213.891553599738,-2492.383553599777,-2.492383553600,-1.294613149643,-1.568364613897,0.855435700566,14748.273810320126,235.187179662856,240.727143999999,53.597122302158,3479.056100859860,3.467461181443,-0.716396482651,-8.965408466186,84.446043165468,55,104,38,81,97507.616446400221,130,126,14089.668316840107,15223.666399999993,11450.123144260087,12437.554899999985,81.266094323702,81.698814025510,2639.545172580019,2786.111500000008,9454.211943420101,80,75,-12070.882355819933,-9797.712050359949,2273.170305459984,1738.469851999998,-4511.169514619951,-123.459524770039,-2.450907867095,-0.311808573839,-1753.499458579870,-101.619350858455,264.081330188052,52.893648403123,361.366462000000,60.018319144881,658.605493480020,-1.886329657578,-6670.980051705945,False,False
development,3.000000000000,150.000000000000,125,48390,281,281,1323,847.253199999983,2451.265058799715,212.968000000000,2238.297058799715,-1604.011858799730,-1.604011858800,-0.861501752320,-1.055712189188,0.897016091351,13971.352097060149,333.939508919999,347.792755999999,53.024911032028,2804.212755819754,2.778652852190,-0.572000771151,-5.708227255515,84.227758007117,19,90,80,92,98395.988141200272,130,123,14089.668316840107,15223.666399999993,10645.912029860096,11589.309499999992,75.558287040270,76.126927610552,3443.756286980011,3634.356900000001,9646.865917040119,80,73,-12070.882355819933,-8874.173579099934,3196.708776719999,1387.014722360002,-3622.797819819904,-79.454280432442,-2.017796469772,-0.270228183053,-1078.656113539764,-62.510617565966,165.329000930909,33.114245675194,254.300850000000,42.236098750399,-118.316219779957,-1.741933946078,-6706.486661862460,False,False
development,3.250000000000,150.000000000000,125,48390,279,279,1325,830.383199999987,2433.823812159725,211.456000000000,2222.367812159725,-1603.440612159738,-1.603440612160,-0.833736522112,-1.008865869526,0.895351916270,13718.776049700145,360.906741699999,376.048405999997,52.688172043011,3059.299652039801,3.032861718738,-0.524120156419,-5.747098968314,85.326164874552,17,88,81,93,98396.559387840258,130,123,14089.668316840107,15223.666399999993,10645.912029860096,11589.309499999992,75.558287040270,76.126927610552,3443.756286980011,3634.356900000001,9646.865917040119,80,73,-12070.882355819933,-8853.267907099933,3217.614448720000,1278.493022359999,-3622.226573179912,-79.425983889320,-1.990031239565,-0.271892358134,-1333.743009759812,-77.293493420044,138.361768150909,27.712897052575,226.045200000002,37.543198889244,-370.892267139961,-1.694053331347,-6741.103371612469,False,False
development,2.750000000000,180.000000000000,125,48390,271,271,1333,46.033599999975,2363.632600639750,205.219000000000,2158.413600639750,-2317.599000639775,-2.317599000640,-1.168097428343,-1.411220136630,0.858950945620,14113.556889260130,313.632079774284,322.199795999999,53.874538745387,3147.605394519749,3.130398463014,-0.736305448159,-8.552025832619,88.734317343173,28,96,56,91,97682.400999360223,130,125,14089.668316840107,15223.666399999993,11323.707119220100,12309.516499999998,80.368869334460,80.857765643104,2765.961197620007,2914.149899999995,9977.312688520102,80,75,-12070.882355819933,-10120.094231759938,1950.788124059995,1333.420652000001,-4336.384961659949,-114.801620646728,-2.324392145796,-0.308293328784,-1422.048752239760,-82.411015517914,185.636430076624,37.181682083666,279.893810000000,46.486760067005,23.888572420023,-1.906238623087,-6742.843813841644,False,False
development,2.500000000000,180.000000000000,125,48390,277,277,1327,1.757799999977,2415.645812439753,209.734000000000,2205.911812439753,-2413.888012439777,-2.413888012440,-1.194031244305,-1.429531300627,0.857696192510,14549.031357120139,287.514254322856,293.708232000000,54.151624548736,3106.971796319733,3.094200495074,-0.776926271200,-8.714397156822,86.541516245487,35,99,55,88,97586.111987560231,130,125,14089.668316840107,15223.666399999993,11323.707119220100,12309.516499999998,80.368869334460,80.857765643104,2765.961197620007,2914.149899999995,10033.812588520101,80,75,-12070.882355819933,-9752.963550659948,2317.918805159985,1468.437051999997,-4432.673973459951,-119.571270013189,-2.350325961758,-0.309548081895,-1381.415154039743,-80.056204484512,211.754255528052,42.412900343201,308.385373999998,51.218842207735,459.363040280032,-1.946859446128,-6799.070632915931,False,False
development,1.500000000000,270.000000000000,125,48390,295,295,1309,-136.469300000027,2572.341559979722,223.041000000000,2349.300559979722,-2708.810859979750,-2.708810859980,-1.469485230986,-1.801520283069,0.853172291989,15740.097024500130,179.271767754666,182.738743999999,50.508474576271,3659.004860299785,3.643471401575,-0.740313545186,-9.182409694847,78.867796610169,94,112,13,76,97291.189140020244,130,126,14089.668316840107,15223.666399999993,11346.592717140084,12288.942899999991,80.531297557789,80.722623427954,2743.075599700023,2934.723500000002,8334.168187660098,80,76,-12070.882355819933,-8952.449031119941,3118.433324699992,2008.502651999999,-4727.596820999925,-134.180191079340,-2.625779948439,-0.314071982415,-1933.448218019796,-112.047797832073,319.996742096242,64.093115384305,419.354862000000,69.649446169339,1650.428707660023,-1.910246720113,-6908.973519251827,False,False
development,2.250000000000,180.000000000000,125,48390,281,281,1323,-129.208000000024,2450.731936239740,212.779000000000,2237.952936239740,-2579.939936239764,-2.579939936240,-1.355909314618,-1.656409193398,0.848776919508,14480.550617440131,260.622300834665,265.213931999999,53.380782918149,3413.443876979814,3.398482258163,-0.755817300422,-9.181280911885,83.982206405694,44,98,51,88,97420.060063760233,130,126,14089.668316840107,15223.666399999993,11318.169242220096,12295.356499999994,80.329564810923,80.764752569723,2771.499074620011,2928.309899999998,9610.675056520100,80,75,-12070.882355819933,-9739.739879759936,2331.142476059997,1603.453452000002,-4598.725897259938,-127.796605784598,-2.512204032070,-0.318467354897,-1687.887234699825,-97.816970671540,238.646209016243,47.799171048762,336.879674000000,55.951378762856,390.882300600024,-1.925750475349,-6930.211176971828,False,False
development,1.500000000000,240.000000000000,125,48390,300,300,1304,24.724699999979,2616.166624539721,226.954000000000,2389.212624539721,-2591.441924539743,-2.591441924540,-1.418936382909,-1.740228623110,0.857934314783,15649.711247480129,179.271767754666,182.738743999999,50.333333333333,3564.899779219806,3.547592530376,-0.726932616632,-8.638139748466,76.166666666667,93,110,21,76,97408.558075460256,130,125,14089.668316840107,15223.666399999993,10983.498028120088,11901.859399999992,77.954269618913,78.179980349543,3106.170288720019,3321.807000000001,7932.930636560105,80,75,-12070.882355819933,-8559.076354279947,3511.806001539986,2008.502651999999,-4610.227885559917,-128.366353569755,-2.575231100361,-0.309309959622,-1839.343136939817,-106.594190643866,319.996742096242,64.093115384305,419.354862000000,69.649446169339,1560.042930640022,-1.896865791560,-7154.699272831815,False,False
development,5.250000000000,120.000000000000,125,48390,296,296,1308,1218.338499999992,2582.224723459722,224.329000000000,2357.895723459721,-1363.886223459731,-1.363886223460,-0.798821149587,-1.014413122142,0.910890399429,13941.829599780143,368.801386042665,602.093605999999,52.364864864865,2595.499191459749,2.573330093304,-0.525481274642,-4.607723727904,75.722972972973,3,87,122,84,98636.113776540267,130,122,14089.668316840107,15223.666399999993,10049.421716680088,10939.433799999993,71.324757195802,71.858076185905,4040.246600160019,4284.232599999999,8593.480718280114,80,72,-12070.882355819933,-8033.255347339927,4037.627008480006,985.037510300004,-3382.672184479905,-67.559724002167,-1.955115867040,-0.256353874975,-869.942549179759,-50.415183591441,130.467123808243,26.131654857865,0.000000000000,0.000000000000,-147.838717059964,-1.695414449569,-7160.677720675802,False,False
development,5.500000000000,120.000000000000,125,48390,296,296,1308,1139.838499999992,2582.220323459720,224.329000000000,2357.891323459720,-1442.381823459729,-1.442381823460,-0.838858859943,-1.060149718325,0.906242719644,13941.829599780143,374.034426042665,630.349255999998,52.364864864865,2595.499191459749,2.575334350886,-0.555724243030,-4.872911565742,75.739864864865,3,87,122,84,98557.618176540273,130,122,14089.668316840107,15223.666399999993,10049.421716680088,10939.433799999993,71.324757195802,71.858076185905,4040.246600160019,4284.232599999999,8593.480718280114,80,72,-12070.882355819933,-8087.005897339924,3983.876458480009,956.781860300005,-3461.167784479903,-71.447981673641,-1.995153577396,-0.261001554760,-869.942549179759,-50.415183591441,125.234083808243,25.083513447632,-28.255649999999,-4.692899861155,-147.838717059964,-1.725657417958,-7247.440970675800,False,False
development,2.250000000000,150.000000000000,125,48390,293,293,1311,371.723499999976,2555.727282339715,221.991000000000,2333.736282339715,-2184.003782339739,-2.184003782340,-1.194567201700,-1.465022962200,0.868374195008,14408.516069460144,260.165829501332,265.213931999999,52.218430034130,3220.741319839784,3.197702853155,-0.678105928249,-7.453937823685,79.116040955631,39,94,71,89,97815.996217660257,130,123,14089.668316840107,15223.666399999993,10545.314078520092,11471.335399999993,74.844303225479,75.351988795551,3544.354238320015,3752.331000000000,8752.112350220112,80,73,-12070.882355819933,-8564.896526619932,3505.985829200001,1712.579822360001,-4202.789743359913,-108.184018737483,-2.350861919153,-0.298870079396,-1495.184677559795,-86.649411611560,239.102680349576,47.890599072827,336.879674000000,55.951378762856,318.847752620037,-1.848039103177,-7285.076677033139,False,False
