trade_id,ticker,direction,entry_time,entry_price,exit_time,exit_price,shares,position_value,gross_pnl,commission,slippage,net_pnl,return_pct,exit_reason,duration_bars,entry_z_score,exit_z_score
64,NVDA,1,2024-12-11 15:54:00-05:00,139.26784800000001,2024-12-11 15:56:00-05:00,139.31213200000002,143,19911.32,14.299999999999187,1.0010000000000001,7.967387999998522,5.331612000000666,0.0002677678827923345,FORCED_EOD,2,-2.1520905115052686,-0.9314545425971783
65,NVDA,-1,2024-12-16 13:08:00-05:00,131.89201631999998,2024-12-16 13:20:00-05:00,131.561307,151,19919.678399999997,57.89339999999919,1.057,7.956292680001809,48.88010731999738,0.0024538602651334664,TAKE_PROFIT,12,2.718076146591737,-0.19340124804240616
66,NVDA,-1,2024-12-16 14:36:00-05:00,132.22355,2024-12-16 14:56:00-05:00,131.91637799999998,151,19969.75,54.36000000000206,1.057,7.977028000000786,45.32597200000127,0.0022697315689981733,TAKE_PROFIT,20,2.439670235010962,-0.19518518260819526
67,NVDA,-1,2024-12-17 11:42:00-05:00,130.19395600000001,2024-12-17 13:01:00-05:00,130.72614,153,19923.66,-73.43999999999843,1.071,7.984151999997351,-82.49515199999578,-0.004140562125633331,TAKE_PROFIT,79,2.89765279599757,-0.1318887298213136
68,NVDA,1,2024-12-18 14:11:00-05:00,133.966788,2024-12-18 14:51:00-05:00,133.713252,149,19957.06,-29.799999999998306,1.043,7.976864000001228,-38.819863999999534,-0.0019451694788711128,TAKE_PROFIT,40,-2.7249806480009418,1.1385465673132713
69,NVDA,-1,2024-12-19 14:01:00-05:00,132.70525364,2024-12-19 14:23:00-05:00,132.206436,150,19909.77,82.76999999999788,1.05,7.947353999998086,73.7726459999998,0.0037053489819319756,TAKE_PROFIT,22,2.5484107331183945,0.11026280790202868
70,NVDA,1,2024-12-19 15:38:00-05:00,131.11611797999998,2024-12-19 15:42:00-05:00,131.558683,152,19925.6648,75.2552000000012,1.064,7.985316959998499,66.2058830400027,0.0033226436209045688,TAKE_PROFIT,4,-1.516249132970621,0.1781033547152253
71,NVDA,1,2024-12-20 13:18:00-05:00,133.736742,2024-12-20 13:54:00-05:00,134.028189,149,19922.79,51.40499999999983,1.043,7.979396999999068,42.38260300000076,0.002127342756712326,TAKE_PROFIT,36,-2.658067102851876,0.6806914128201527
72,NVDA,-1,2024-12-23 13:04:00-05:00,138.46230200000002,2024-12-23 14:32:00-05:00,139.22753994,144,19942.56,-102.19679999999971,1.008,7.997463359999074,-111.20226335999878,-0.00557612780706182,TAKE_PROFIT,88,1.6624404597873672,0.21966383297503878
73,NVDA,1,2024-12-24 11:53:00-05:00,140.7976539,2024-12-24 12:26:00-05:00,140.91371162000002,142,19989.269,24.480800000001466,0.994,8.000603759999365,15.486196240002101,0.0007747254909622809,TAKE_PROFIT,33,-2.7842012997519467,-0.10197482922316484
74,NVDA,1,2024-12-26 15:39:00-05:00,140.01789798000001,2024-12-26 15:42:00-05:00,140.176959,142,19878.5658,30.544200000000956,0.994,7.957535160001555,21.5926648399994,0.0010862285064850805,TAKE_PROFIT,3,-2.826214115378609,0.29569085680826807
75,NVDA,-1,2024-12-27 11:31:00-05:00,136.71255202,2024-12-27 12:00:00-05:00,136.057206,146,19964.025400000002,103.64540000000068,1.022,7.964881080001248,94.65851891999942,0.004741454542529254,TAKE_PROFIT,29,2.930896736686519,0.19211923505472928
76,NVDA,1,2024-12-30 13:55:00-05:00,139.437882,2024-12-30 14:22:00-05:00,139.042186,143,19935.63,-48.62000000000049,1.0010000000000001,7.964528000001678,-57.585528000002164,-0.0028885732730795145,TAKE_PROFIT,27,-2.713038231464579,0.09335887628162355
77,NVDA,1,2025-01-03 11:34:00-05:00,143.45908608,2025-01-03 12:15:00-05:00,143.701254,139,19936.8256,41.644399999999735,0.973,7.983059119997762,32.688340880001974,0.001639596068894838,TAKE_PROFIT,41,-2.7847849269186793,-0.2199214935734499
