beta_mode,beta_days,window,z_entry,hook_delta,hook_timeout,exit_band,z_lockout,direction,trades,net_pnl,gross_pnl,costs,net_return_pct,gross_return_pct,net_sharpe,gross_sharpe,net_sortino,max_drawdown_pct,win_rate_pct,profit_factor,gross_profit_factor,avg_net_trade,median_net_trade,avg_duration,long_net_pnl,short_net_pnl
dynamic_rolling,5,60,3.0,0.05,5,0.5,,both,333,2673.94582900024,5678.726199999948,3004.7803709997083,2.67394582900024,5.678726199999948,1.3170667450958446,2.7865422620314604,2.1843657008896704,1.4680726958399317,56.75675675675676,1.2399615946958202,1.5731966886590005,8.029867354355074,10.660102000001212,41.846846846846844,3024.4291870201146,-350.4833580198748
dynamic_rolling,5,60,3.0,0.05,10,0.5,,both,333,2673.94582900024,5678.726199999948,3004.7803709997083,2.67394582900024,5.678726199999948,1.3170667450958446,2.7865422620314604,2.1843657008896704,1.4680726958399317,56.75675675675676,1.2399615946958202,1.5731966886590005,8.029867354355074,10.660102000001212,41.846846846846844,3024.4291870201146,-350.4833580198748
dynamic_rolling,5,60,3.0,0.05,20,0.5,,both,333,2673.94582900024,5678.726199999948,3004.7803709997083,2.67394582900024,5.678726199999948,1.3170667450958446,2.7865422620314604,2.1843657008896704,1.4680726958399317,56.75675675675676,1.2399615946958202,1.5731966886590005,8.029867354355074,10.660102000001212,41.846846846846844,3024.4291870201146,-350.4833580198748
fixed_1.75,10,120,3.0,0.0,0,0.5,,both,192,3155.070108700165,4891.078700000008,1736.0085912998434,3.155070108700165,4.891078700000008,1.3012728754624219,1.9969333691055937,2.031246227056581,1.7970102420999612,51.5625,1.3025658193099898,1.5075374269364379,16.432656816146693,10.585516000001533,64.63020833333333,4085.4594903000943,-930.389381599929
dynamic_rolling,5,60,3.0,0.0,0,0.5,,both,337,2824.0978573403168,5864.953699999976,3040.8558426596596,2.824097857340317,5.864953699999977,1.300720671755304,2.6979737037952756,2.090425849469849,1.4114578255599481,58.160237388724035,1.2408561613958329,1.557071303818627,8.380112336321414,12.943736640000738,42.724035608308604,3737.6526535401417,-913.5547961998242
dynamic_rolling,20,60,3.0,0.05,5,0.25,4.5,both,299,2169.0784209001686,4864.993699999954,2695.915279099785,2.1690784209001683,4.864993699999954,1.2917035252783224,2.8783680909592224,1.9030445007820032,1.8285225551199547,54.84949832775919,1.2107075650168353,1.5316929809495676,7.2544428792647775,8.742239999998892,37.1505016722408,1855.434380520104,313.6440403800641
dynamic_rolling,20,60,3.0,0.05,10,0.25,4.5,both,299,2169.0784209001686,4864.993699999954,2695.915279099785,2.1690784209001683,4.864993699999954,1.2917035252783224,2.8783680909592224,1.9030445007820032,1.8285225551199547,54.84949832775919,1.2107075650168353,1.5316929809495676,7.2544428792647775,8.742239999998892,37.1505016722408,1855.434380520104,313.6440403800641
dynamic_rolling,20,60,3.0,0.05,20,0.25,4.5,both,299,2169.0784209001686,4864.993699999954,2695.915279099785,2.1690784209001683,4.864993699999954,1.2917035252783224,2.8783680909592224,1.9030445007820032,1.8285225551199547,54.84949832775919,1.2107075650168353,1.5316929809495676,7.2544428792647775,8.742239999998892,37.1505016722408,1855.434380520104,313.6440403800641
dynamic_rolling,20,60,3.0,0.05,5,0.5,4.5,both,296,2249.110470160168,4918.358599999938,2669.2481298397697,2.249110470160168,4.918358599999937,1.2827569307107671,2.785855456409266,1.925802253521617,1.8007762799999765,53.71621621621622,1.2108893138332835,1.5171278433241613,7.598346182973541,7.732865999999575,41.12837837837838,2157.1597415001106,91.95072866005603
dynamic_rolling,20,60,3.0,0.05,10,0.5,4.5,both,296,2249.110470160168,4918.358599999938,2669.2481298397697,2.249110470160168,4.918358599999937,1.2827569307107671,2.785855456409266,1.925802253521617,1.8007762799999765,53.71621621621622,1.2108893138332835,1.5171278433241613,7.598346182973541,7.732865999999575,41.12837837837838,2157.1597415001106,91.95072866005603
dynamic_rolling,20,60,3.0,0.05,20,0.5,4.5,both,296,2249.110470160168,4918.358599999938,2669.2481298397697,2.249110470160168,4.918358599999937,1.2827569307107671,2.785855456409266,1.925802253521617,1.8007762799999765,53.71621621621622,1.2108893138332835,1.5171278433241613,7.598346182973541,7.732865999999575,41.12837837837838,2157.1597415001106,91.95072866005603
dynamic_rolling,5,60,3.0,0.15,5,0.5,,both,333,2610.5905819602585,5615.34039999996,3004.7498180397015,2.6105905819602584,5.61534039999996,1.273331899359331,2.7300979351062247,2.080421981988291,1.5171181400399363,56.75675675675676,1.2336448322472324,1.565083356818339,7.839611357238014,11.615270000000432,41.705705705705704,3000.610197920131,-390.0196159598735
dynamic_rolling,5,60,3.0,0.15,10,0.5,,both,333,2610.5905819602585,5615.34039999996,3004.7498180397015,2.6105905819602584,5.61534039999996,1.273331899359331,2.7300979351062247,2.080421981988291,1.5171181400399363,56.75675675675676,1.2336448322472324,1.565083356818339,7.839611357238014,11.615270000000432,41.705705705705704,3000.610197920131,-390.0196159598735
dynamic_rolling,5,60,3.0,0.05,5,0.25,4.5,both,325,2446.1121209202765,5378.707599999995,2932.5954790797186,2.4461121209202763,5.378707599999996,1.2644230026001917,2.7752586996845543,2.0649187875829607,1.6496372859399706,57.230769230769226,1.230221080870794,1.569892211196984,7.526498833600851,8.656615999999998,38.79692307692308,3358.6091648401375,-912.497043919861
