beta_mode,beta_days,window,z_entry,hook_delta,hook_timeout,exit_band,z_lockout,direction,trades,net_pnl,gross_pnl,costs,net_return_pct,gross_return_pct,net_sharpe,gross_sharpe,net_sortino,max_drawdown_pct,win_rate_pct,profit_factor,gross_profit_factor,avg_net_trade,median_net_trade,avg_duration,long_net_pnl,short_net_pnl
dynamic_rolling,20,60,3.0,0.15,5,0.0,4.0,both,279,1280.6736320201862,3796.6492999999755,2515.9756679797893,1.2806736320201861,3.7966492999999755,0.76049509782421,2.2286578593014523,1.0375655445167133,2.0476641562599833,55.91397849462365,1.1339019713263934,1.4466262346909293,4.59022807175694,10.660102000001212,33.2831541218638,1336.2739690801423,-55.600337059955855
dynamic_rolling,20,60,3.0,0.15,10,0.0,4.0,both,279,1280.6736320201862,3796.6492999999755,2515.9756679797893,1.2806736320201861,3.7966492999999755,0.76049509782421,2.2286578593014523,1.0375655445167133,2.0476641562599833,55.91397849462365,1.1339019713263934,1.4466262346909293,4.59022807175694,10.660102000001212,33.2831541218638,1336.2739690801423,-55.600337059955855
dynamic_rolling,20,120,3.0,0.0,0,0.0,4.0,both,170,1398.2933457801464,2931.876100000008,1533.5827542198617,1.3982933457801465,2.931876100000008,0.7189247606645559,1.490548308020586,1.1374864608579247,2.040601894779975,54.70588235294118,1.1839814955532408,1.4225172320314416,8.225254975177332,12.168218720001189,57.43529411764706,1050.9798731200754,347.3134726600706
dynamic_rolling,20,120,3.0,0.05,5,0.0,4.0,both,158,1305.7710107601426,2731.7176000000086,1425.946589239866,1.3057710107601426,2.7317176000000085,0.6931330824102244,1.434604798393614,1.0747441097600463,2.0577072926999826,60.12658227848101,1.1895360938882675,1.4311550978967693,8.264373485823688,13.060473159998448,57.88607594936709,754.6904235600608,551.0805872000818
dynamic_rolling,20,120,3.0,0.05,10,0.0,4.0,both,158,1305.7710107601426,2731.7176000000086,1425.946589239866,1.3057710107601426,2.7317176000000085,0.6931330824102244,1.434604798393614,1.0747441097600463,2.0577072926999826,60.12658227848101,1.1895360938882675,1.4311550978967693,8.264373485823688,13.060473159998448,57.88607594936709,754.6904235600608,551.0805872000818
dynamic_rolling,20,120,3.0,0.05,20,0.0,4.0,both,158,1305.7710107601426,2731.7176000000086,1425.946589239866,1.3057710107601426,2.7317176000000085,0.6931330824102244,1.434604798393614,1.0747441097600463,2.0577072926999826,60.12658227848101,1.1895360938882675,1.4311550978967693,8.264373485823688,13.060473159998448,57.88607594936709,754.6904235600608,551.0805872000818
dynamic_rolling,30,120,3.0,0.0,0,0.0,,both,180,1231.1289973201829,2856.322000000024,1625.1930026798414,1.2311289973201829,2.8563220000000245,0.664063915425603,1.5188690390532626,0.9990191508345452,1.8038801175599657,51.66666666666667,1.143615411860419,1.3651852131799445,6.839605540667683,7.777331700003916,58.27777777777778,2026.4698863400902,-795.3408890199073
dynamic_rolling,20,60,3.0,0.0,0,0.0,4.0,both,301,1147.80548410027,3861.477100000042,2713.671615899772,1.14780548410027,3.8614771000000423,0.6607917528964811,2.1985048891881624,0.8927028745105083,1.8758213826999708,56.47840531561462,1.1102240331931716,1.4162353173778397,3.8133072561470764,12.337811999999673,33.83388704318937,1257.1968914601498,-109.39140735988046
dynamic_rolling,30,120,3.0,0.05,5,0.0,,both,172,1284.0561386201275,2837.115099999999,1553.0589613798716,1.2840561386201275,2.8371150999999992,0.6550206139321938,1.428769567297849,1.0233923543070484,1.9310724780799937,53.48837209302325,1.1621816391484365,1.392913254228161,7.46544266639609,5.967217500000026,59.48837209302326,1462.7505746600466,-178.6944360399191
dynamic_rolling,30,120,3.0,0.05,10,0.0,,both,172,1284.0561386201275,2837.115099999999,1553.0589613798716,1.2840561386201275,2.8371150999999992,0.6550206139321938,1.428769567297849,1.0233923543070484,1.9310724780799937,53.48837209302325,1.1621816391484365,1.392913254228161,7.46544266639609,5.967217500000026,59.48837209302326,1462.7505746600466,-178.6944360399191
