stop_usd,target_usd,sessions,raw_bars,trades,active_trade_days,generated_flat_signals,ignored_signals_while_open,gross_pnl,costs,commissions,slippage,net_pnl,net_return_pct,win_rate_pct,profit_factor,net_sharpe,net_sortino,max_drawdown_usd_daily,max_drawdown_pct_daily,avg_net_trade,avg_duration_bars,stops,targets,forced_eod,avg_gross_risk_usd,avg_gross_reward_usd
4.0000000000,1.7500000000,125.0000000000,48390.0000000000,183.0000000000,125.0000000000,183.0000000000,1421.0000000000,1265.1690000000,1595.7905931598,138.5230000000,1457.2675931598,-330.6215931598,-0.3306215932,55.7377049180,0.9759245624,-0.1530972838,-0.1916430971,3451.9657004799,3.4151138164,-1.8066753725,160.3442622951,13.0000000000,62.0000000000,108.0000000000,432.5464480874,189.2390710383
3.0000000000,1.0000000000,125.0000000000,48390.0000000000,251.0000000000,125.0000000000,251.0000000000,1353.0000000000,1856.8457000000,2188.5288233397,189.8260000000,1998.7028233397,-331.6831233397,-0.3316831233,62.5498007968,0.9770361010,-0.1542216590,-0.1860380316,2090.5297357199,2.0753417489,-1.3214467065,100.0239043825,27.0000000000,134.0000000000,90.0000000000,324.1195219124,108.0398406375
3.7500000000,1.5000000000,125.0000000000,48390.0000000000,198.0000000000,125.0000000000,198.0000000000,1406.0000000000,1377.6672000000,1726.6533985598,149.8280000000,1576.8253985598,-348.9861985598,-0.3489861986,55.5555555556,0.9746027838,-0.1622456155,-0.1975928356,3486.8920542799,3.4502260768,-1.7625565584,144.4949494949,14.0000000000,76.0000000000,108.0000000000,405.3787878788,162.1515151515
3.5000000000,0.7500000000,125.0000000000,48390.0000000000,284.0000000000,125.0000000000,284.0000000000,1320.0000000000,2133.0943000000,2476.2656732597,214.9700000000,2261.2956732597,-343.1713732597,-0.3431713733,69.7183098592,0.9753539718,-0.1721229534,-0.2049233576,2357.0466533799,2.3359272972,-1.2083499058,80.5528169014,15.0000000000,180.0000000000,89.0000000000,378.4683098592,81.1003521127
3.5000000000,1.5000000000,125.0000000000,48390.0000000000,200.0000000000,125.0000000000,200.0000000000,1404.0000000000,1370.6267000000,1744.0178888598,151.3260000000,1592.6918888598,-373.3911888598,-0.3733911889,56.0000000000,0.9730966307,-0.1789526542,-0.2199984650,3586.7876015799,3.5490711849,-1.8669559443,142.0800000000,17.0000000000,76.0000000000,107.0000000000,378.3150000000,162.1350000000
4.2500000000,1.5000000000,125.0000000000,48390.0000000000,196.0000000000,125.0000000000,196.0000000000,1408.0000000000,1329.1096000000,1709.3170780398,148.3160000000,1561.0010780398,-380.2074780398,-0.3802074780,56.1224489796,0.9723089863,-0.1822447256,-0.2238394599,3503.0103137599,3.4661748467,-1.9398340716,147.3775510204,11.0000000000,75.0000000000,110.0000000000,459.4336734694,162.1530612245
1.7500000000,1.2500000000,125.0000000000,48390.0000000000,263.0000000000,125.0000000000,263.0000000000,1341.0000000000,1923.5419000000,2293.3688899397,198.8420000000,2094.5268899397,-369.8269899398,-0.3698269899,54.7528517110,0.9769448747,-0.1872531117,-0.2359099363,2846.3967418399,2.8155345838,-1.4061862735,92.9315589354,68.0000000000,112.0000000000,83.0000000000,189.0133079848,135.0095057034
3.2500000000,1.0000000000,125.0000000000,48390.0000000000,247.0000000000,125.0000000000,247.0000000000,1357.0000000000,1744.9357000000,2153.7492386998,186.8160000000,1966.9332386998,-408.8135386998,-0.4088135387,62.3481781377,0.9712568180,-0.1937889464,-0.2333538050,2477.7070290799,2.4567901515,-1.6551155413,102.4331983806,20.0000000000,131.0000000000,96.0000000000,351.1578947368,108.0485829960
3.7500000000,1.7500000000,125.0000000000,48390.0000000000,184.0000000000,125.0000000000,184.0000000000,1420.0000000000,1120.4422000000,1604.5059765198,139.2790000000,1465.2269765198,-484.0637765198,-0.4840637765,54.8913043478,0.9648176337,-0.2271846920,-0.2810149922,3593.0054038399,3.5546478331,-2.6307813941,159.8913043478,14.0000000000,62.0000000000,108.0000000000,405.5095108696,189.2377717391
3.5000000000,1.7500000000,125.0000000000,48390.0000000000,186.0000000000,125.0000000000,186.0000000000,1418.0000000000,1113.4017000000,1621.8704668198,140.7770000000,1481.0934668198,-508.4687668198,-0.5084687668,55.3763440860,0.9634104559,-0.2448456645,-0.3059757131,3692.9009511399,3.6534769332,-2.7337030474,157.1290322581,17.0000000000,62.0000000000,107.0000000000,378.4327956989,189.2163978495
