variant,symbol,lead_symbol,signal_time,entry_time,exit_time,direction,entry_z,entry_reference,entry_price,exit_reference,exit_price,shares,requested_notional,allocated_notional,entry_notional,stop_usd_per_share,target_usd_per_share,gross_risk_usd,gross_reward_usd,stop_price,target_price,exit_reason,duration_bars,gross_pnl,slippage,commissions,costs,net_pnl
uncapped_diagnostic,AAPL,QQQ,2025-11-07 11:15:00-05:00,2025-11-07 11:16:00-05:00,2025-11-07 15:06:00-05:00,LONG,-2.6353661776,269.8700000000,269.9239740000,266.8700000000,266.8166260000,74,20000.0000000000,20000.0000000000,19974.3740760000,3.0000000000,7.5000000000,222.0000000000,555.0000000000,266.8700000000,277.3700000000,STOP,230,-222.0000000000,7.9437520000,0.5180000000,8.4617520000,-230.4617520000
uncapped_diagnostic,NVDA,QQQ,2025-11-07 15:26:00-05:00,2025-11-07 15:27:00-05:00,2025-11-07 15:33:00-05:00,LONG,-2.5451318178,185.7450000000,185.7821490000,186.9950000000,186.9576010000,107,20000.0000000000,20000.0000000000,19878.6899430000,5.2500000000,1.2500000000,561.7500000000,133.7500000000,180.4950000000,186.9950000000,TAKE_PROFIT_BRACKET,6,133.7500000000,7.9766360000,0.7490000000,8.7256360000,125.0243640000
uncapped_diagnostic,AMZN,QQQ,2025-11-07 14:42:00-05:00,2025-11-07 14:43:00-05:00,2025-11-07 15:38:00-05:00,LONG,-2.6830979216,242.9700000000,243.0185940000,244.2200000000,244.1711560000,82,20000.0000000000,20000.0000000000,19927.5247080000,2.0000000000,1.2500000000,164.0000000000,102.5000000000,240.9700000000,244.2200000000,TAKE_PROFIT_BRACKET,55,102.5000000000,7.9899160000,0.5740000000,8.5639160000,93.9360840000
uncapped_diagnostic,MSFT,QQQ,2025-11-07 11:12:00-05:00,2025-11-07 11:13:00-05:00,2025-11-07 15:59:00-05:00,LONG,-2.7021464935,494.1500000000,494.2488300000,496.9200000000,496.8206160000,40,20000.0000000000,20000.0000000000,19769.9532000000,11.7500000000,9.0000000000,470.0000000000,360.0000000000,482.4000000000,503.1500000000,FORCED_EOD,286,110.8000000000,7.9285600000,0.2800000000,8.2085600000,102.5914400000
uncapped_diagnostic,GOOGL,QQQ,2025-11-07 14:56:00-05:00,2025-11-07 14:57:00-05:00,2025-11-07 15:59:00-05:00,SHORT,3.1936585057,279.3100000000,279.2541380000,278.9200000000,278.9757840000,71,20000.0000000000,20000.0000000000,19827.0437980000,1.2500000000,3.2500000000,88.7500000000,230.7500000000,280.5600000000,276.0600000000,FORCED_EOD,62,27.6900000000,7.9268660000,0.4970000000,8.4238660000,19.2661340000
uncapped_diagnostic,META,QQQ,2025-11-07 14:54:00-05:00,2025-11-07 14:55:00-05:00,2025-11-07 15:59:00-05:00,SHORT,2.8015313733,618.3150000000,618.1913370000,621.6984000000,621.8227396800,32,20000.0000000000,20000.0000000000,19782.1227840000,8.0000000000,2.7500000000,256.0000000000,88.0000000000,626.3150000000,615.5650000000,FORCED_EOD,64,-108.2688000000,7.9360857600,0.2240000000,8.1600857600,-116.4288857600
uncapped_diagnostic,AVGO,QQQ,2025-11-07 12:16:00-05:00,2025-11-07 12:17:00-05:00,2025-11-07 15:59:00-05:00,SHORT,2.7460676699,340.3700000000,340.3019260000,349.4500000000,349.5198900000,58,20000.0000000000,20000.0000000000,19737.5117080000,10.5000000000,5.0000000000,609.0000000000,290.0000000000,350.8700000000,335.3700000000,FORCED_EOD,222,-526.6400000000,8.0019120000,0.4060000000,8.4079120000,-535.0479120000
uncapped_diagnostic,TSLA,QQQ,2025-11-07 14:33:00-05:00,2025-11-07 14:34:00-05:00,2025-11-07 15:59:00-05:00,LONG,-2.6117538106,432.9200000000,433.0065840000,429.3800000000,429.2941240000,46,20000.0000000000,20000.0000000000,19918.3028640000,19.7500000000,7.0000000000,908.5000000000,322.0000000000,413.1700000000,439.9200000000,FORCED_EOD,85,-162.8400000000,7.9331600000,0.3220000000,8.2551600000,-171.0951600000
uncapped_diagnostic,AMD,QQQ,2025-11-07 14:39:00-05:00,2025-11-07 14:40:00-05:00,2025-11-07 15:59:00-05:00,LONG,-2.5156207185,230.4600000000,230.5060920000,234.4600000000,234.4131080000,86,20000.0000000000,20000.0000000000,19823.5239120000,1.7500000000,4.0000000000,150.5000000000,344.0000000000,228.7100000000,234.4600000000,TAKE_PROFIT_BRACKET,79,344.0000000000,7.9966240000,0.6020000000,8.5986240000,335.4013760000
uncapped_diagnostic,NVDA,QQQ,2025-11-10 10:05:00-05:00,2025-11-10 10:06:00-05:00,2025-11-10 11:00:00-05:00,SHORT,2.6364434773,195.6800000000,195.6408640000,194.4300000000,194.4688860000,102,20000.0000000000,20000.0000000000,19955.3681280000,5.2500000000,1.2500000000,535.5000000000,127.5000000000,200.9300000000,194.4300000000,TAKE_PROFIT_BRACKET,54,127.5000000000,7.9582440000,0.7140000000,8.6722440000,118.8277560000
uncapped_diagnostic,AMZN,QQQ,2025-11-10 12:32:00-05:00,2025-11-10 12:33:00-05:00,2025-11-10 12:56:00-05:00,LONG,-2.5459964245,247.1550000000,247.2044310000,248.4050000000,248.3553190000,80,20000.0000000000,20000.0000000000,19776.3544800000,2.0000000000,1.2500000000,160.0000000000,100.0000000000,245.1550000000,248.4050000000,TAKE_PROFIT_BRACKET,23,100.0000000000,7.9289600000,0.5600000000,8.4889600000,91.5110400000
uncapped_diagnostic,GOOGL,QQQ,2025-11-10 12:40:00-05:00,2025-11-10 12:41:00-05:00,2025-11-10 13:32:00-05:00,SHORT,2.5180391724,287.7000000000,287.6424600000,288.9500000000,289.0077900000,69,20000.0000000000,20000.0000000000,19847.3297400000,1.2500000000,3.2500000000,86.2500000000,224.2500000000,288.9500000000,284.4500000000,STOP,51,-86.2500000000,7.9577700000,0.4830000000,8.4407700000,-94.6907700000
uncapped_diagnostic,GOOGL,QQQ,2025-11-10 13:32:00-05:00,2025-11-10 13:33:00-05:00,2025-11-10 14:21:00-05:00,SHORT,2.7300055656,289.1100000000,289.0521780000,290.3600000000,290.4180720000,69,20000.0000000000,20000.0000000000,19944.6002820000,1.2500000000,3.2500000000,86.2500000000,224.2500000000,290.3600000000,285.8600000000,STOP,48,-86.2500000000,7.9966860000,0.4830000000,8.4796860000,-94.7296860000
uncapped_diagnostic,NVDA,QQQ,2025-11-10 13:46:00-05:00,2025-11-10 13:47:00-05:00,2025-11-10 15:59:00-05:00,SHORT,2.8677755820,197.7000000000,197.6604600000,199.0300000000,199.0698060000,101,20000.0000000000,20000.0000000000,19963.7064600000,5.2500000000,1.2500000000,530.2500000000,126.2500000000,202.9500000000,196.4500000000,FORCED_EOD,132,-134.3300000000,8.0139460000,0.7070000000,8.7209460000,-143.0509460000
uncapped_diagnostic,MSFT,QQQ,2025-11-10 11:40:00-05:00,2025-11-10 11:41:00-05:00,2025-11-10 15:59:00-05:00,LONG,-2.7505003126,500.3800000000,500.4800760000,506.1500000000,506.0487700000,39,20000.0000000000,20000.0000000000,19518.7229640000,11.7500000000,9.0000000000,458.2500000000,351.0000000000,488.6300000000,509.3800000000,FORCED_EOD,258,225.0300000000,7.8509340000,0.2730000000,8.1239340000,216.9060660000
uncapped_diagnostic,AAPL,QQQ,2025-11-10 13:13:00-05:00,2025-11-10 13:14:00-05:00,2025-11-10 15:59:00-05:00,SHORT,2.7721763501,270.1500000000,270.0959700000,269.3600000000,269.4138720000,74,20000.0000000000,20000.0000000000,19987.1017800000,3.0000000000,7.5000000000,222.0000000000,555.0000000000,273.1500000000,262.6500000000,FORCED_EOD,165,58.4600000000,7.9847480000,0.5180000000,8.5027480000,49.9572520000
uncapped_diagnostic,AMZN,QQQ,2025-11-10 13:26:00-05:00,2025-11-10 13:27:00-05:00,2025-11-10 15:59:00-05:00,SHORT,3.0800012334,248.7742000000,248.7244451600,248.4000000000,248.4496800000,80,20000.0000000000,20000.0000000000,19897.9556128000,2.0000000000,1.2500000000,160.0000000000,100.0000000000,250.7742000000,247.5242000000,FORCED_EOD,152,29.9360000000,7.9547872000,0.5600000000,8.5147872000,21.4212128000
uncapped_diagnostic,GOOGL,QQQ,2025-11-10 15:13:00-05:00,2025-11-10 15:14:00-05:00,2025-11-10 15:59:00-05:00,LONG,-2.5691703859,290.1200000000,290.1780240000,290.1000000000,290.0419800000,68,20000.0000000000,20000.0000000000,19732.1056320000,1.2500000000,3.2500000000,85.0000000000,221.0000000000,288.8700000000,293.3700000000,FORCED_EOD,45,-1.3600000000,7.8909920000,0.4760000000,8.3669920000,-9.7269920000
uncapped_diagnostic,META,QQQ,2025-11-10 12:44:00-05:00,2025-11-10 12:45:00-05:00,2025-11-10 15:59:00-05:00,LONG,-3.2806561281,633.5000000000,633.6267000000,631.7800000000,631.6536440000,31,20000.0000000000,20000.0000000000,19642.4277000000,8.0000000000,2.7500000000,248.0000000000,85.2500000000,625.5000000000,636.2500000000,FORCED_EOD,194,-53.3200000000,7.8447360000,0.2170000000,8.0617360000,-61.3817360000
uncapped_diagnostic,AVGO,QQQ,2025-11-10 10:20:00-05:00,2025-11-10 10:21:00-05:00,2025-11-10 15:59:00-05:00,SHORT,3.1954105738,358.6700000000,358.5982660000,358.2600000000,358.3316520000,55,20000.0000000000,20000.0000000000,19722.9046300000,10.5000000000,5.0000000000,577.5000000000,275.0000000000,369.1700000000,353.6700000000,FORCED_EOD,338,22.5500000000,7.8862300000,0.3850000000,8.2712300000,14.2787700000
uncapped_diagnostic,TSLA,QQQ,2025-11-10 10:57:00-05:00,2025-11-10 10:58:00-05:00,2025-11-10 15:59:00-05:00,SHORT,2.5469091672,445.7000000000,445.6108600000,445.2600000000,445.3490520000,44,20000.0000000000,20000.0000000000,19606.8778400000,19.7500000000,7.0000000000,869.0000000000,308.0000000000,465.4500000000,438.7000000000,FORCED_EOD,301,19.3600000000,7.8404480000,0.3080000000,8.1484480000,11.2115520000
uncapped_diagnostic,AMD,QQQ,2025-11-10 11:24:00-05:00,2025-11-10 11:25:00-05:00,2025-11-10 15:59:00-05:00,LONG,-2.6946234344,243.5099000000,243.5586019800,243.9800000000,243.9312040000,82,20000.0000000000,20000.0000000000,19971.8053623600,1.7500000000,4.0000000000,143.5000000000,328.0000000000,241.7599000000,247.5099000000,FORCED_EOD,274,38.5482000000,7.9948343600,0.5740000000,8.5688343600,29.9793656400
uncapped_diagnostic,NVDA,QQQ,2025-11-11 10:42:00-05:00,2025-11-11 10:43:00-05:00,2025-11-11 10:53:00-05:00,SHORT,2.8888379311,192.9100000000,192.8714180000,191.6600000000,191.6983320000,103,20000.0000000000,20000.0000000000,19865.7560540000,5.2500000000,1.2500000000,540.7500000000,128.7500000000,198.1600000000,191.6600000000,TAKE_PROFIT_BRACKET,10,128.7500000000,7.9221420000,0.7210000000,8.6431420000,120.1068580000
uncapped_diagnostic,META,QQQ,2025-11-11 10:32:00-05:00,2025-11-11 10:33:00-05:00,2025-11-11 11:02:00-05:00,LONG,-2.8560994556,620.2300000000,620.3540460000,622.9800000000,622.8554040000,32,20000.0000000000,20000.0000000000,19851.3294720000,8.0000000000,2.7500000000,256.0000000000,88.0000000000,612.2300000000,622.9800000000,TAKE_PROFIT_BRACKET,29,88.0000000000,7.9565440000,0.2240000000,8.1805440000,79.8194560000
uncapped_diagnostic,AMZN,QQQ,2025-11-11 11:30:00-05:00,2025-11-11 11:31:00-05:00,2025-11-11 12:52:00-05:00,LONG,-2.6095503162,247.3392000000,247.3886678400,248.5892000000,248.5394821600,80,20000.0000000000,20000.0000000000,19791.0934272000,2.0000000000,1.2500000000,160.0000000000,100.0000000000,245.3392000000,248.5892000000,TAKE_PROFIT_BRACKET,81,100.0000000000,7.9348544000,0.5600000000,8.4948544000,91.5051456000
uncapped_diagnostic,NVDA,QQQ,2025-11-11 11:47:00-05:00,2025-11-11 11:48:00-05:00,2025-11-11 12:53:00-05:00,LONG,-3.0144461654,192.1699000000,192.2083339800,193.4199000000,193.3812160200,104,20000.0000000000,20000.0000000000,19989.6667339200,5.2500000000,1.2500000000,546.0000000000,130.0000000000,186.9199000000,193.4199000000,TAKE_PROFIT_BRACKET,65,130.0000000000,8.0202678400,0.7280000000,8.7482678400,121.2517321600
uncapped_diagnostic,AMD,QQQ,2025-11-11 11:00:00-05:00,2025-11-11 11:01:00-05:00,2025-11-11 13:25:00-05:00,SHORT,2.6169900149,240.4450000000,240.3969110000,236.4450000000,236.4922890000,83,20000.0000000000,20000.0000000000,19952.9436130000,1.7500000000,4.0000000000,145.2500000000,332.0000000000,242.1950000000,236.4450000000,TAKE_PROFIT_BRACKET,144,332.0000000000,7.9163740000,0.5810000000,8.4973740000,323.5026260000
uncapped_diagnostic,AMD,QQQ,2025-11-11 13:25:00-05:00,2025-11-11 13:26:00-05:00,2025-11-11 13:26:00-05:00,LONG,-3.6693179056,236.8940000000,236.9413788000,235.1440000000,235.0969712000,84,20000.0000000000,20000.0000000000,19903.0758192000,1.7500000000,4.0000000000,147.0000000000,336.0000000000,235.1440000000,240.8940000000,STOP,0,-147.0000000000,7.9302384000,0.5880000000,8.5182384000,-155.5182384000
uncapped_diagnostic,AMD,QQQ,2025-11-11 13:26:00-05:00,2025-11-11 13:27:00-05:00,2025-11-11 13:37:00-05:00,LONG,-3.8320232069,236.1900000000,236.2372380000,240.1900000000,240.1419620000,84,20000.0000000000,20000.0000000000,19843.9279920000,1.7500000000,4.0000000000,147.0000000000,336.0000000000,234.4400000000,240.1900000000,TAKE_PROFIT_BRACKET,10,336.0000000000,8.0031840000,0.5880000000,8.5911840000,327.4088160000
uncapped_diagnostic,AMD,QQQ,2025-11-11 13:40:00-05:00,2025-11-11 13:41:00-05:00,2025-11-11 13:41:00-05:00,SHORT,4.1381705985,243.2441000000,243.1954511800,244.9941000000,245.0430988200,82,20000.0000000000,20000.0000000000,19942.0269967600,1.7500000000,4.0000000000,143.5000000000,328.0000000000,244.9941000000,239.2441000000,STOP,0,-143.5000000000,8.0071064800,0.5740000000,8.5811064800,-152.0811064800
uncapped_diagnostic,AMD,QQQ,2025-11-11 13:41:00-05:00,2025-11-11 13:42:00-05:00,2025-11-11 13:54:00-05:00,SHORT,5.0680489642,246.8000000000,246.7506400000,242.8000000000,242.8485600000,81,20000.0000000000,20000.0000000000,19986.8018400000,1.7500000000,4.0000000000,141.7500000000,324.0000000000,248.5500000000,242.8000000000,TAKE_PROFIT_BRACKET,12,324.0000000000,7.9315200000,0.5670000000,8.4985200000,315.5014800000
uncapped_diagnostic,META,QQQ,2025-11-11 12:23:00-05:00,2025-11-11 12:24:00-05:00,2025-11-11 14:53:00-05:00,LONG,-2.6964903106,623.8100000000,623.9347620000,626.5600000000,626.4346880000,32,20000.0000000000,20000.0000000000,19965.9123840000,8.0000000000,2.7500000000,256.0000000000,88.0000000000,615.8100000000,626.5600000000,TAKE_PROFIT_BRACKET,149,88.0000000000,8.0023680000,0.2240000000,8.2263680000,79.7736320000
uncapped_diagnostic,NVDA,QQQ,2025-11-11 15:20:00-05:00,2025-11-11 15:21:00-05:00,2025-11-11 15:55:00-05:00,SHORT,2.5351247821,194.1000000000,194.0611800000,192.8500000000,192.8885700000,103,20000.0000000000,20000.0000000000,19988.3015400000,5.2500000000,1.2500000000,540.7500000000,128.7500000000,199.3500000000,192.8500000000,TAKE_PROFIT_BRACKET,34,128.7500000000,7.9711700000,0.7210000000,8.6921700000,120.0578300000
uncapped_diagnostic,MSFT,QQQ,2025-11-11 10:42:00-05:00,2025-11-11 10:43:00-05:00,2025-11-11 15:59:00-05:00,LONG,-2.6142331537,503.3901000000,503.4907780200,508.8200000000,508.7182360000,39,20000.0000000000,20000.0000000000,19636.1403427800,11.7500000000,9.0000000000,458.2500000000,351.0000000000,491.6401000000,512.3901000000,FORCED_EOD,316,211.7661000000,7.8952387800,0.2730000000,8.1682387800,203.5978612200
uncapped_diagnostic,AAPL,QQQ,2025-11-11 12:23:00-05:00,2025-11-11 12:24:00-05:00,2025-11-11 15:59:00-05:00,SHORT,2.9649453910,273.4650000000,273.4103070000,275.3100000000,275.3650620000,73,20000.0000000000,20000.0000000000,19958.9524110000,3.0000000000,7.5000000000,219.0000000000,547.5000000000,276.4650000000,265.9650000000,FORCED_EOD,215,-134.6850000000,8.0121150000,0.5110000000,8.5231150000,-143.2081150000
uncapped_diagnostic,AMZN,QQQ,2025-11-11 13:22:00-05:00,2025-11-11 13:23:00-05:00,2025-11-11 15:59:00-05:00,SHORT,2.5219841986,249.2650000000,249.2151470000,249.0800000000,249.1298160000,80,20000.0000000000,20000.0000000000,19937.2117600000,2.0000000000,1.2500000000,160.0000000000,100.0000000000,251.2650000000,248.0150000000,FORCED_EOD,156,14.8000000000,7.9735200000,0.5600000000,8.5335200000,6.2664800000
uncapped_diagnostic,GOOGL,QQQ,2025-11-11 12:10:00-05:00,2025-11-11 12:11:00-05:00,2025-11-11 15:59:00-05:00,LONG,-2.6789396069,288.9500000000,289.0077900000,291.3300000000,291.2717340000,69,20000.0000000000,20000.0000000000,19941.5375100000,1.2500000000,3.2500000000,86.2500000000,224.2500000000,287.7000000000,292.2000000000,FORCED_EOD,228,164.2200000000,8.0078640000,0.4830000000,8.4908640000,155.7291360000
uncapped_diagnostic,AVGO,QQQ,2025-11-11 11:21:00-05:00,2025-11-11 11:22:00-05:00,2025-11-11 15:59:00-05:00,SHORT,2.6625582829,354.5525000000,354.4815895000,352.0600000000,352.1304120000,56,20000.0000000000,20000.0000000000,19850.9690120000,10.5000000000,5.0000000000,588.0000000000,280.0000000000,365.0525000000,349.5525000000,FORCED_EOD,277,139.5800000000,7.9140600000,0.3920000000,8.3060600000,131.2739400000
uncapped_diagnostic,TSLA,QQQ,2025-11-11 12:06:00-05:00,2025-11-11 12:07:00-05:00,2025-11-11 15:59:00-05:00,LONG,-2.7374879167,434.2088000000,434.2956417600,439.4000000000,439.3121200000,46,20000.0000000000,20000.0000000000,19977.5995209600,19.7500000000,7.0000000000,908.5000000000,322.0000000000,414.4588000000,441.2088000000,FORCED_EOD,232,238.7952000000,8.0372009600,0.3220000000,8.3592009600,230.4359990400
uncapped_diagnostic,AMD,QQQ,2025-11-11 15:32:00-05:00,2025-11-11 15:33:00-05:00,2025-11-11 15:59:00-05:00,LONG,-2.8410564790,238.6950000000,238.7427390000,237.5500000000,237.5024900000,83,20000.0000000000,20000.0000000000,19815.6473370000,1.7500000000,4.0000000000,145.2500000000,332.0000000000,236.9450000000,242.6950000000,FORCED_EOD,26,-95.0350000000,7.9056670000,0.5810000000,8.4866670000,-103.5216670000
uncapped_diagnostic,AMZN,QQQ,2025-11-12 10:10:00-05:00,2025-11-12 10:11:00-05:00,2025-11-12 10:52:00-05:00,LONG,-2.9150550994,246.7741000000,246.8234548200,244.7741000000,244.7251451800,81,20000.0000000000,20000.0000000000,19992.6998404200,2.0000000000,1.2500000000,162.0000000000,101.2500000000,244.7741000000,248.0241000000,STOP,41,-162.0000000000,7.9630808400,0.5670000000,8.5300808400,-170.5300808400
uncapped_diagnostic,META,QQQ,2025-11-12 10:35:00-05:00,2025-11-12 10:36:00-05:00,2025-11-12 12:32:00-05:00,LONG,-2.8188859625,611.2950000000,611.4172590000,614.0450000000,613.9221910000,32,20000.0000000000,20000.0000000000,19565.3522880000,8.0000000000,2.7500000000,256.0000000000,88.0000000000,603.2950000000,614.0450000000,TAKE_PROFIT_BRACKET,116,88.0000000000,7.8421760000,0.2240000000,8.0661760000,79.9338240000
uncapped_diagnostic,GOOGL,QQQ,2025-11-12 12:12:00-05:00,2025-11-12 12:13:00-05:00,2025-11-12 12:48:00-05:00,SHORT,2.9880909579,285.1900000000,285.1329620000,286.4400000000,286.4972880000,70,20000.0000000000,20000.0000000000,19959.3073400000,1.2500000000,3.2500000000,87.5000000000,227.5000000000,286.4400000000,281.9400000000,STOP,35,-87.5000000000,8.0028200000,0.4900000000,8.4928200000,-95.9928200000
uncapped_diagnostic,AMD,QQQ,2025-11-12 12:13:00-05:00,2025-11-12 12:14:00-05:00,2025-11-12 12:48:00-05:00,LONG,-2.5298848650,258.2392000000,258.2908478400,256.4892000000,256.4379021600,77,20000.0000000000,20000.0000000000,19888.3952836800,1.7500000000,4.0000000000,134.7500000000,308.0000000000,256.4892000000,262.2392000000,STOP,34,-134.7500000000,7.9268173600,0.5390000000,8.4658173600,-143.2158173600
uncapped_diagnostic,NVDA,QQQ,2025-11-12 11:55:00-05:00,2025-11-12 11:56:00-05:00,2025-11-12 13:40:00-05:00,LONG,-2.8717705185,191.9100000000,191.9483820000,193.1600000000,193.1213680000,104,20000.0000000000,20000.0000000000,19962.6317280000,5.2500000000,1.2500000000,546.0000000000,130.0000000000,186.6600000000,193.1600000000,TAKE_PROFIT_BRACKET,104,130.0000000000,8.0094560000,0.7280000000,8.7374560000,121.2625440000
uncapped_diagnostic,AMZN,QQQ,2025-11-12 12:52:00-05:00,2025-11-12 12:53:00-05:00,2025-11-12 15:20:00-05:00,SHORT,2.7193124573,245.6900000000,245.6408620000,244.4400000000,244.4888880000,81,20000.0000000000,20000.0000000000,19896.9098220000,2.0000000000,1.2500000000,162.0000000000,101.2500000000,247.6900000000,244.4400000000,TAKE_PROFIT_BRACKET,147,101.2500000000,7.9401060000,0.5670000000,8.5071060000,92.7428940000
uncapped_diagnostic,AMD,QQQ,2025-11-12 14:41:00-05:00,2025-11-12 14:42:00-05:00,2025-11-12 15:35:00-05:00,LONG,-2.6249011528,253.4000000000,253.4506800000,257.4000000000,257.3485200000,78,20000.0000000000,20000.0000000000,19769.1530400000,1.7500000000,4.0000000000,136.5000000000,312.0000000000,251.6500000000,257.4000000000,TAKE_PROFIT_BRACKET,53,312.0000000000,7.9684800000,0.5460000000,8.5144800000,303.4855200000
uncapped_diagnostic,NVDA,QQQ,2025-11-12 13:57:00-05:00,2025-11-12 13:58:00-05:00,2025-11-12 15:59:00-05:00,LONG,-2.5516472180,192.4650000000,192.5034930000,193.7150000000,193.6762570000,103,20000.0000000000,20000.0000000000,19827.8597790000,5.2500000000,1.2500000000,540.7500000000,128.7500000000,187.2150000000,193.7150000000,TAKE_PROFIT_BRACKET,121,128.7500000000,7.9553080000,0.7210000000,8.6763080000,120.0736920000
uncapped_diagnostic,MSFT,QQQ,2025-11-12 10:02:00-05:00,2025-11-12 10:03:00-05:00,2025-11-12 15:59:00-05:00,LONG,-2.6387103295,506.1880000000,506.2892376000,511.4090000000,511.3067182000,39,20000.0000000000,20000.0000000000,19745.2802664000,11.7500000000,9.0000000000,458.2500000000,351.0000000000,494.4380000000,515.1880000000,FORCED_EOD,356,203.6190000000,7.9372566000,0.2730000000,8.2102566000,195.4087434000
uncapped_diagnostic,AAPL,QQQ,2025-11-12 10:01:00-05:00,2025-11-12 10:02:00-05:00,2025-11-12 15:59:00-05:00,SHORT,2.5314929630,273.0050000000,272.9503990000,273.5300000000,273.5847060000,73,20000.0000000000,20000.0000000000,19925.3791270000,3.0000000000,7.5000000000,219.0000000000,547.5000000000,276.0050000000,265.5050000000,FORCED_EOD,357,-38.3250000000,7.9794110000,0.5110000000,8.4904110000,-46.8154110000
uncapped_diagnostic,AMZN,QQQ,2025-11-12 15:20:00-05:00,2025-11-12 15:21:00-05:00,2025-11-12 15:59:00-05:00,LONG,-2.6654584107,244.5100000000,244.5589020000,244.2400000000,244.1911520000,81,20000.0000000000,20000.0000000000,19809.2710620000,2.0000000000,1.2500000000,162.0000000000,101.2500000000,242.5100000000,245.7600000000,FORCED_EOD,38,-21.8700000000,7.9177500000,0.5670000000,8.4847500000,-30.3547500000
uncapped_diagnostic,META,QQQ,2025-11-12 13:25:00-05:00,2025-11-12 13:26:00-05:00,2025-11-12 15:59:00-05:00,LONG,-3.0310884568,613.1597000000,613.2823319400,608.8700000000,608.7482260000,32,20000.0000000000,20000.0000000000,19625.0346220800,8.0000000000,2.7500000000,256.0000000000,88.0000000000,605.1597000000,615.9097000000,FORCED_EOD,153,-137.2704000000,7.8209900800,0.2240000000,8.0449900800,-145.3153900800
uncapped_diagnostic,AVGO,QQQ,2025-11-12 12:17:00-05:00,2025-11-12 12:18:00-05:00,2025-11-12 15:59:00-05:00,LONG,-3.0357350519,353.8800000000,353.9507760000,355.3700000000,355.2989260000,56,20000.0000000000,20000.0000000000,19821.2434560000,10.5000000000,5.0000000000,588.0000000000,280.0000000000,343.3800000000,358.8800000000,FORCED_EOD,221,83.4400000000,7.9436000000,0.3920000000,8.3356000000,75.1044000000
uncapped_diagnostic,TSLA,QQQ,2025-11-12 13:32:00-05:00,2025-11-12 13:33:00-05:00,2025-11-12 15:59:00-05:00,LONG,-2.5361529990,430.7500000000,430.8361500000,430.5700000000,430.4838860000,46,20000.0000000000,20000.0000000000,19818.4629000000,19.7500000000,7.0000000000,908.5000000000,322.0000000000,411.0000000000,437.7500000000,FORCED_EOD,146,-8.2800000000,7.9241440000,0.3220000000,8.2461440000,-16.5261440000
uncapped_diagnostic,AMD,QQQ,2025-11-12 15:54:00-05:00,2025-11-12 15:55:00-05:00,2025-11-12 15:59:00-05:00,SHORT,3.3567121286,258.6300000000,258.5782740000,258.8900000000,258.9417780000,77,20000.0000000000,20000.0000000000,19910.5270980000,1.7500000000,4.0000000000,134.7500000000,308.0000000000,260.3800000000,254.6300000000,FORCED_EOD,4,-20.0200000000,7.9698080000,0.5390000000,8.5088080000,-28.5288080000
uncapped_diagnostic,NVDA,QQQ,2025-11-13 10:46:00-05:00,2025-11-13 10:47:00-05:00,2025-11-13 11:07:00-05:00,SHORT,2.6469014799,186.7800000000,186.7426440000,185.5300000000,185.5671060000,107,20000.0000000000,20000.0000000000,19981.4629080000,5.2500000000,1.2500000000,561.7500000000,133.7500000000,192.0300000000,185.5300000000,TAKE_PROFIT_BRACKET,20,133.7500000000,7.9674340000,0.7490000000,8.7164340000,125.0335660000
uncapped_diagnostic,GOOGL,QQQ,2025-11-13 10:59:00-05:00,2025-11-13 11:00:00-05:00,2025-11-13 11:15:00-05:00,SHORT,2.9206746395,279.5100000000,279.4540980000,280.7600000000,280.8161520000,71,20000.0000000000,20000.0000000000,19841.2409580000,1.2500000000,3.2500000000,88.7500000000,230.7500000000,280.7600000000,276.2600000000,STOP,15,-88.7500000000,7.9558340000,0.4970000000,8.4528340000,-97.2028340000
uncapped_diagnostic,AMD,QQQ,2025-11-13 11:42:00-05:00,2025-11-13 11:43:00-05:00,2025-11-13 12:11:00-05:00,LONG,-2.9044072003,252.9300000000,252.9805860000,251.1800000000,251.1297640000,79,20000.0000000000,20000.0000000000,19985.4662940000,1.7500000000,4.0000000000,138.2500000000,316.0000000000,251.1800000000,256.9300000000,STOP,28,-138.2500000000,7.9649380000,0.5530000000,8.5179380000,-146.7679380000
uncapped_diagnostic,NVDA,QQQ,2025-11-13 11:44:00-05:00,2025-11-13 11:45:00-05:00,2025-11-13 13:28:00-05:00,SHORT,2.6588520091,185.8200000000,185.7828360000,184.5700000000,184.6069140000,107,20000.0000000000,20000.0000000000,19878.7634520000,5.2500000000,1.2500000000,561.7500000000,133.7500000000,191.0700000000,184.5700000000,TAKE_PROFIT_BRACKET,103,133.7500000000,7.9263460000,0.7490000000,8.6753460000,125.0746540000
uncapped_diagnostic,AMZN,QQQ,2025-11-13 11:05:00-05:00,2025-11-13 11:06:00-05:00,2025-11-13 13:28:00-05:00,LONG,-2.6902348533,240.0000000000,240.0480000000,238.0000000000,237.9524000000,83,20000.0000000000,20000.0000000000,19923.9840000000,2.0000000000,1.2500000000,166.0000000000,103.7500000000,238.0000000000,241.2500000000,STOP,142,-166.0000000000,7.9348000000,0.5810000000,8.5158000000,-174.5158000000
