stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,total_pnl,mean_block_pnl,median_block_pnl,se_mean_block_pnl,positive_blocks,agg_trades,agg_active_days,agg_costs,agg_clipped,viable,pareto,cluster_mean_block_pnl,cluster_pnl_over_dd,cluster_cvar5_loss_usd,cluster_worst_loss_usd,cluster_agg_clipped,viable_neighbor_count,neighbor_ids,viable_neighbor_ids,stable_pareto,one_se,is_current,selected_candidate,candidate_fold_anchored_count,candidate_fold_rolling_count
0.2500000000,7.0000000000,188.0000000000,72959.0000000000,1506.0000000000,188.0000000000,-719.6922000000,12154.1987113987,314.0900000000,11840.1087113987,-12873.8909113986,8827.0576123601,-21700.9485237587,6.5737051793,0.4067590687,-10.6196680014,13034.7719597592,-0.9876575479,16.9561933158,17.7687240000,16198.6023232402,13907.1339830600,1392.0000000000,22.0000000000,92.0000000000,-12873.8909113987,-1430.4323234887,-1396.1800558399,113.9848313684,0,1506.0000000000,188.0000000000,12154.1987113987,16198.6023232402,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,7.2500000000,188.0000000000,72959.0000000000,1500.0000000000,188.0000000000,-708.9322000000,12105.6893673987,312.8230000000,11792.8663673987,-12814.6215673986,8792.5282143601,-21607.1497817587,6.6000000000,0.4069267952,-10.4372557537,12975.5026157593,-0.9876011702,16.9591171200,17.7687240000,16198.6023232402,13907.1339830600,1386.0000000000,21.0000000000,93.0000000000,-12814.6215673987,-1423.8468408221,-1388.1816558399,119.9274831734,0,1500.0000000000,188.0000000000,12105.6893673987,16198.6023232402,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,7.5000000000,188.0000000000,72959.0000000000,1499.0000000000,188.0000000000,-949.1822000000,12097.7839225987,312.6410000000,11785.1429225987,-13046.9661225986,8574.6660843601,-21621.6322069587,6.4709806538,0.3965781122,-10.7425719988,13207.8471709593,-0.9878192830,16.9591171200,17.7687240000,16198.6023232402,13907.1339830600,1387.0000000000,19.0000000000,93.0000000000,-13046.9661225987,-1449.6629025110,-1489.3355623598,116.2949835794,0,1499.0000000000,188.0000000000,12097.7839225987,16198.6023232402,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,7.7500000000,188.0000000000,72959.0000000000,1496.0000000000,188.0000000000,-785.6822000000,12073.4946057987,312.0740000000,11761.4206057987,-12859.1768057986,8717.9148343601,-21577.0916401587,6.4839572193,0.4040356773,-10.3927552784,13020.0578541592,-0.9876435996,16.9591171200,17.7687240000,16198.6023232402,13907.1339830600,1384.0000000000,19.0000000000,93.0000000000,-12859.1768057987,-1428.7974228665,-1444.4167795598,116.9913531350,0,1496.0000000000,188.0000000000,12073.4946057987,16198.6023232402,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,8.0000000000,188.0000000000,72959.0000000000,1496.0000000000,188.0000000000,-856.1831000000,12073.5386059787,312.0740000000,11761.4646059787,-12929.7217059786,8647.3699341801,-21577.0916401587,6.4839572193,0.4007662422,-10.4827404523,13090.6027543392,-0.9877101879,16.9591171200,17.7687240000,16198.6023232402,13907.1339830600,1384.0000000000,18.0000000000,94.0000000000,-12929.7217059787,-1436.6357451087,-1414.4164795598,101.4331841096,0,1496.0000000000,188.0000000000,12073.5386059787,16198.6023232402,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,8.2500000000,188.0000000000,72959.0000000000,1489.0000000000,188.0000000000,-958.6931000000,12016.8717298987,310.7090000000,11706.1627298987,-12975.5648298986,8510.9343961801,-21486.4992260787,6.4472800537,0.3961061458,-10.5105620255,13136.4458782593,-0.9877530765,16.9591171200,17.7687240000,16198.6023232402,13921.9833890600,1378.0000000000,16.0000000000,95.0000000000,-12975.5648298987,-1441.7294255443,-1384.4161795598,109.8928239148,0,1489.0000000000,188.0000000000,12016.8717298987,16198.6023232402,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,8.5000000000,188.0000000000,72959.0000000000,1488.0000000000,188.0000000000,-874.5731000000,12008.8840858987,310.5270000000,11698.3570858987,-12883.4571858986,8603.0420401801,-21486.4992260787,6.3844086022,0.4003929142,-10.3343702666,13044.3382342592,-0.9876665994,16.9591171200,17.7687240000,16198.6023232402,13921.9833890600,1378.0000000000,15.0000000000,95.0000000000,-12883.4571858987,-1431.4952428776,-1354.4158795598,111.8261200176,0,1488.0000000000,188.0000000000,12008.8840858987,16198.6023232402,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,8.7500000000,188.0000000000,72959.0000000000,1484.0000000000,188.0000000000,-810.0131000000,11976.5231618987,309.6310000000,11666.8921618987,-12786.5362618986,8635.6110281801,-21422.1472900787,6.4016172507,0.4031160327,-10.1121874386,12947.4173102592,-0.9875742749,16.9591171200,17.7687240000,16198.6023232402,13921.9833890600,1374.0000000000,13.0000000000,97.0000000000,-12786.5362618987,-1420.7262513221,-1324.4155795598,116.5224848539,0,1484.0000000000,188.0000000000,11976.5231618987,16198.6023232402,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,9.0000000000,188.0000000000,72959.0000000000,1479.0000000000,188.0000000000,-671.2631000000,11936.1345838987,308.5250000000,11627.6095838987,-12607.3976838986,8734.8566781801,-21342.2543620787,6.4232589588,0.4092752588,-9.7596183038,12768.2787322592,-0.9873999423,16.9644613514,17.7687240000,16198.6023232402,13921.9833890600,1369.0000000000,13.0000000000,97.0000000000,-12607.3976838987,-1400.8219648776,-1262.8121435598,120.0654930566,0,1479.0000000000,188.0000000000,11936.1345838987,16198.6023232402,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,9.2500000000,188.0000000000,72959.0000000000,1476.0000000000,188.0000000000,-560.0581000000,11911.9370288987,307.9370000000,11604.0000288987,-12471.9951288986,8825.0555191801,-21297.0506480787,6.4363143631,0.4143792333,-9.5117589290,12632.8761772592,-0.9872648915,16.9644613514,17.7687240000,16198.6023232402,13921.9833890600,1366.0000000000,12.0000000000,98.0000000000,-12471.9951288987,-1385.7772365443,-1217.8740935598,122.8816627859,0,1476.0000000000,188.0000000000,11911.9370288987,16198.6023232402,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,9.5000000000,188.0000000000,72959.0000000000,1468.0000000000,188.0000000000,-547.0581000000,11847.4390313787,306.1310000000,11541.3080313787,-12394.4971313786,8773.5210191801,-21168.0181505587,6.4713896458,0.4144705922,-9.3468031199,12555.3781797392,-0.9871862842,16.9406367092,17.7687240000,16198.6023232402,13937.4533690600,1358.0000000000,11.0000000000,99.0000000000,-12394.4971313787,-1377.1663479310,-1192.3543300398,125.4747701098,0,1468.0000000000,188.0000000000,11847.4390313787,16198.6023232402,False,False,,,,,,0,,,False,False,False,False,1,0
