stop_usd,target_usd,sessions,raw_bars,trades,active_trade_days,generated_flat_signals,ignored_signals_while_open,gross_pnl,costs,commissions,slippage,net_pnl,net_return_pct,win_rate_pct,profit_factor,net_sharpe,net_sortino,max_drawdown_usd_daily,max_drawdown_pct_daily,avg_net_trade,avg_duration_bars,stops,targets,forced_eod,avg_gross_risk_usd,avg_gross_reward_usd
7.2500000000,2.0000000000,125.0000000000,48390.0000000000,178.0000000000,124.0000000000,178.0000000000,1425.0000000000,-417.2057000000,1501.3041648599,87.7100000000,1413.5941648599,-1918.5098648599,-1.9185098649,53.9325842697,0.8259775129,-1.4343494807,-1.8002265805,3326.1965981399,3.3151115977,-10.7781453082,153.5168539326,3.0000000000,58.0000000000,117.0000000000,510.3511235955,140.7865168539
0.5000000000,6.0000000000,125.0000000000,48390.0000000000,378.0000000000,124.0000000000,378.0000000000,1225.0000000000,1438.3642000000,3190.2161461197,187.7540000000,3002.4621461197,-1751.8519461197,-1.7518519461,23.8095238095,0.8587082004,-1.4372506481,-2.0128703664,2595.1790715198,2.5951790715,-4.6345289580,56.1904761905,278.0000000000,6.0000000000,94.0000000000,35.4788359788,425.7460317460
8.7500000000,1.7500000000,125.0000000000,48390.0000000000,189.0000000000,124.0000000000,189.0000000000,1414.0000000000,-261.6161000000,1593.7371893399,92.8130000000,1500.9241893399,-1855.3532893399,-1.8553532893,55.0264550265,0.8303544232,-1.4375544422,-1.8347301207,3638.7183944199,3.6273265302,-9.8166840706,142.3492063492,1.0000000000,71.0000000000,117.0000000000,613.8425925926,122.7685185185
2.0000000000,2.0000000000,125.0000000000,48390.0000000000,252.0000000000,124.0000000000,252.0000000000,1351.0000000000,321.2720000000,2126.3357473598,124.7680000000,2001.5677473598,-1805.0637473598,-1.8050637474,50.7936507937,0.8704336418,-1.4459276228,-1.8342197839,2999.0495384599,2.9947918613,-7.1629513784,91.8650793651,77.0000000000,75.0000000000,100.0000000000,141.4603174603,141.4603174603
2.0000000000,6.2500000000,125.0000000000,48390.0000000000,187.0000000000,124.0000000000,187.0000000000,1416.0000000000,-305.7497000000,1578.5316314598,93.0510000000,1485.4806314598,-1884.2813314598,-1.8842813315,46.5240641711,0.8409256872,-1.4546717519,-1.9801398003,2958.2564397799,2.9582564398,-10.0763707565,147.2566844920,67.0000000000,4.0000000000,116.0000000000,142.1711229947,444.2847593583
7.0000000000,1.7500000000,125.0000000000,48390.0000000000,191.0000000000,124.0000000000,191.0000000000,1412.0000000000,-258.2461000000,1610.4124633399,93.6670000000,1516.7454633399,-1868.6585633399,-1.8686585633,55.4973821990,0.8310111037,-1.4560655307,-1.8648110904,3638.7183944199,3.6273265302,-9.7835526876,139.6230366492,2.0000000000,72.0000000000,117.0000000000,490.4031413613,122.6007853403
0.7500000000,6.5000000000,125.0000000000,48390.0000000000,301.0000000000,124.0000000000,301.0000000000,1302.0000000000,744.2236000000,2541.3676075597,150.1430000000,2391.2246075597,-1797.1440075597,-1.7971440076,29.2358803987,0.8548779490,-1.4562143946,-2.0475191034,2493.3094896198,2.4933094896,-5.9705780982,74.8338870432,195.0000000000,5.0000000000,101.0000000000,53.4443521595,463.1843853821
8.0000000000,2.0000000000,125.0000000000,48390.0000000000,178.0000000000,124.0000000000,178.0000000000,1425.0000000000,-462.6507000000,1501.2946538599,87.7100000000,1413.5846538599,-1963.9453538599,-1.9639453539,53.9325842697,0.8225873655,-1.4589573035,-1.8240058439,3326.1965981399,3.3151115977,-11.0334008644,153.6179775281,2.0000000000,58.0000000000,118.0000000000,563.1460674157,140.7865168539
4.5000000000,1.7500000000,125.0000000000,48390.0000000000,208.0000000000,124.0000000000,208.0000000000,1395.0000000000,-53.3709000000,1754.0592722998,102.1020000000,1651.9572722998,-1807.4301722998,-1.8074301723,57.2115384615,0.8514392347,-1.4602383175,-1.9163747733,3822.0590771799,3.8100932218,-8.6895681361,122.5240384615,17.0000000000,81.0000000000,110.0000000000,315.5625000000,122.7187500000
7.5000000000,2.0000000000,125.0000000000,48390.0000000000,178.0000000000,124.0000000000,178.0000000000,1425.0000000000,-462.9557000000,1501.3071148599,87.7100000000,1413.5971148599,-1964.2628148599,-1.9642628149,53.9325842697,0.8225637762,-1.4603423738,-1.8263780132,3326.1965981399,3.3151115977,-11.0351843531,153.5561797753,3.0000000000,58.0000000000,117.0000000000,527.9494382022,140.7865168539
